status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52530,14,0,14,113,12969,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52536,11,0,11,114,12980,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52744,2,0,2,143,14123,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52753,6,0,6,145,14156,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52769,4,0,4,148,14172,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52784,2,0,2,152,14187,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52789,8,0,8,154,14192,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52792,1,0,1,155,14195,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52795,3,0,3,156,14198,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52814,4,0,4,158,14217,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52817,12,0,12,159,14220,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52824,1,0,1,162,14230,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52825,4,0,4,163,14231,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52828,4,0,4,164,14235,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52832,3,0,3,165,14239,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52837,11,0,11,167,14245,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52838,5,0,5,168,14246,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52841,7,0,7,169,14249,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52844,3,0,3,170,14252,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52846,1,0,1,171,14258,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52847,-15,0,-15,172,14259,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52849,18,0,18,173,14261,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52855,41,0,41,175,14267,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52897,17,0,17,192,14315,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52907,7,0,7,196,14327,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52912,1,0,1,198,14340,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52915,5,0,5,199,14343,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52980,2,0,2,231,15900,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52987,6,0,6,235,15907,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52989,1,0,1,236,15909,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52991,10,0,10,237,15912,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52994,10,0,10,238,15929,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,52995,7,0,7,239,15930,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53002,9,0,9,244,15937,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53007,3,0,3,247,15942,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53019,2,0,2,254,15954,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53024,12,0,12,257,15959,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53044,1,0,1,266,15989,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53046,28,0,28,267,15991,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53053,7,0,7,269,15998,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53054,6,0,6,270,15999,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53061,3,0,3,272,16006,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53066,3,0,3,274,16011,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53072,22,0,22,276,16017,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53076,6,0,6,279,16021,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53077,17,0,17,280,16022,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53087,4,0,4,281,16038,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53094,27,0,27,283,16045,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53099,2,0,2,284,16050,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53102,15,0,15,285,16053,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53104,2,0,2,286,16055,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53105,10,0,10,287,16056,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53108,5,0,5,288,16059,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53115,7,0,7,289,16066,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53117,12,0,12,291,16068,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53121,19,0,19,292,16076,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53124,5,0,5,293,16079,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53127,8,0,8,294,16082,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53138,15,0,15,296,16093,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53142,7,0,7,297,16097,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53145,21,0,21,298,16100,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53147,10,0,10,299,16102,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53150,3,0,3,301,16105,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53156,1,0,1,302,16111,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53157,10,0,10,303,16112,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53163,10,0,10,305,17625,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53171,15,0,15,309,26267,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53173,10,0,10,310,26269,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53178,6,0,6,311,26274,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53184,16,0,16,314,26280,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53190,4,0,4,317,26286,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53196,4,0,4,319,26292,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53198,4,0,4,320,26294,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53202,11,0,11,322,26299,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53208,18,0,18,326,26305,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53214,10,0,10,328,26312,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53218,8,0,8,330,26336,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53220,17,0,17,331,26342,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53226,8,0,8,333,26348,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53228,5,0,5,334,26350,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53230,18,0,18,335,26352,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53231,18,0,18,336,26353,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53296,7,0,7,339,26433,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53298,5,0,5,340,26435,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53304,3,0,3,341,26441,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53313,10,0,10,342,26461,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53341,19,0,19,347,26490,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53345,5,0,5,348,26494,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53346,5,0,5,349,26498,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53350,2,0,2,350,26502,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53352,1,0,1,351,26513,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53361,1,0,1,356,26522,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53363,7,0,7,357,26524,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53377,15,0,15,362,26546,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53386,7,0,7,364,26560,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53388,9,0,9,365,26611,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53390,23,0,23,366,26671,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53394,1,0,1,368,26684,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53395,1,0,1,369,26685,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53397,4,0,4,370,26687,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53400,1,0,1,371,26691,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53402,7,0,7,372,26697,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53404,4,0,4,373,26699,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53414,8,0,8,375,26718,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53445,4,0,4,380,26789,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53447,3,0,3,381,26797,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53451,6,0,6,383,26810,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53583,1,0,1,385,26957,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53651,13,0,13,394,27379,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53653,2,0,2,395,27381,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53655,15,0,15,396,27383,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53663,2,0,2,401,27396,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53669,8,0,8,405,27403,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53670,2,0,2,406,27404,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53672,3,0,3,407,27426,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53675,1,0,1,409,27429,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53678,11,0,11,411,27432,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53680,2,0,2,412,27434,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53681,1,0,1,413,27447,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53683,14,0,14,414,27449,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53686,13,0,13,416,27452,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53690,13,0,13,419,27456,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53692,4,0,4,420,27458,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53694,8,0,8,422,27460,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53697,13,0,13,423,27463,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53702,16,0,16,425,27468,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53705,6,0,6,426,27471,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53720,10,0,10,430,27486,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53722,6,0,6,431,27488,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53792,2,0,2,440,27577,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53796,9,0,9,441,27581,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53803,1,0,1,445,27588,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
oracle_no_shelf,91,91,722001,　空容器　ビール瓶,35754,20318,20313,53806,2,0,2,446,27591,11,zz1,,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872
