status,warehouse_code,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,lot_count,total_lot_current,total_lot_available,oracle_products
oracle_no_shelf,91,111209,　白鶴まる辛口カップ２００ｍｌ,zz1,,,1,30,30,111209000::0:1021:30|111209900::::30
oracle_no_shelf,91,111218,　菊正宗上撰生貯蔵酒３００ｍｌ（段ボ－ル）,zz1,,,1,10,10,111218000::0:1202:10|111218200::::10|111218900::::10
oracle_no_shelf,91,111897,　大関ワンカップミニ１００ｍｌ,zz1,,,1,15,15,111897000::0:1021:15
oracle_no_shelf,91,112143,　福千歳上撰１．８Ｌ,Z00,,,1,2,2,112143000::0:1512:0
oracle_no_shelf,91,112174,　北の庄純米酒「長命酔」１．８Ｌ,zz1,,,1,1,1,112174000::0:1539:0
oracle_no_shelf,91,112261,　小浜酒造上撰わかさ７２０ｍｌ,zz1,,,1,1,1,112261000::0:1694:1
oracle_no_shelf,91,112294,　小浜酒造上撰わかさ１．８Ｌ,Z00,,,1,2,2,112294000::0:1694:5|112294800::::5|112294900::::5
oracle_no_shelf,91,112353,　北の庄純米吟醸７２０ｍｌ,zz1,,,1,1,1,112353000::0:1539:0
oracle_no_shelf,91,112363,　一乃谷本醸造　勝鬼７２０ｍｌ,Z00,,,1,1,1,112363000::0:1572:0
oracle_no_shelf,91,112386,　雲乃井　純米酒　福雲７２０ｍｌ,zz1,,,1,4,4,112386000::0:1543:4
oracle_no_shelf,91,112411,　小浜酒造純米わかさ７２０ｍｌ,zz1,,,1,9,9,112411000::0:1694:12
oracle_no_shelf,91,112418,　雲乃井　純米吟醸　東雲７２０ｍｌ,zz1,,,1,8,8,112418000::0:1543:8
oracle_no_shelf,91,112426,　一乃谷純米酒　純７２０ｍｌ,zz1,,,2,3,3,112426000::0:1572:5
oracle_no_shelf,91,112471,　畠山酒造雪きらら　純米酒７２０ｍｌ,zz1,,,1,3,3,112471000::0:1202:3
oracle_no_shelf,91,112487,　福千歳キュヴェ純米吟醸７２０ｍｌ,zz1,,,1,1,1,112487000::0:1512:0
oracle_no_shelf,91,112495,　華燭本醸造７２０ｍｌ,Z00,,,1,1,1,112495000::0:1021:0
oracle_no_shelf,91,112539,　永平寺白龍　純米酒７２０ｍｌ,zz1,,,1,11,11,112539000::0:1263:14
oracle_no_shelf,91,112556,　一乃谷大吟醸原酒　薫７２０ｍｌ,Z00,,,1,1,1,112556000::0:1572:0
oracle_no_shelf,91,112558,　一乃谷上撰カップ１８０ｍｌ,zz1,,,1,3,3,112558000::0:1572:3
oracle_no_shelf,91,112586,×真名鶴懐石本醸造　吟撰７２０ｍｌ,zz1,,,1,5,5,112586000::0:1679:5
oracle_no_shelf,91,112588,　真名鶴山廃仕込純米酒７２０ｍｌ,zz1,,,1,2,2,112588000::0:1679:0
oracle_no_shelf,91,112599,　雲乃井　純米酒　福雲１．８Ｌ,zz1,,,1,1,1,112599000::0:1543:0
oracle_no_shelf,91,112624,　華燭越前国府　純米酒７２０ｍｌ,zz1,,,1,2,2,112624000::0:1021:2
oracle_no_shelf,91,112651,　一乃谷金印カップ１８０ｍｌ,zz1,,,1,57,57,112651000::0:1572:57
oracle_no_shelf,91,112690,　越前岬　特別純米酒　五百万石７２０ｍｌ　※２６’４月から卸可,zz1,,,1,1,1,112690000::0:1460:0
oracle_no_shelf,91,112692,　舞美人　純米吟醸７２０ｍｌ,Z00,,,1,3,3,112692000::0:1536:0
oracle_no_shelf,91,112757,　福千歳徳　山廃純米吟醸７２０ｍｌ（箱無）,zz1,,,1,1,1,112757000::0:1512:0
oracle_no_shelf,91,112759,　福千歳円　山廃純米７２０ｍｌ,zz1,,,1,13,13,112759000::0:1512:0
oracle_no_shelf,91,112785,　游　芳醇超辛口　番外山田錦７２０ｍｌ（白龍）,zz1,,,1,11,11,112785000::0:1263:11
oracle_no_shelf,91,112792,　飛鳥井　純米吟醸　山田錦７２０ｍｌ,zz1,,,1,6,6,112792000::0:1725:6
oracle_no_shelf,91,112807,　花垣純米大吟醸　棚田米７２０ｍｌ,Z00,,,1,6,6,112807000::0:1370:0
oracle_no_shelf,91,112812,　永平寺白龍　長期氷温熟成　純米大吟醸７２０ｍｌ,zz1,,,1,1,1,112812000::0:1263:1
oracle_no_shelf,91,112819,　関西　佳撰　生貯蔵酒３００ｍｌ,zz1,,,1,25,25,112819000::0:1741:25
oracle_no_shelf,91,112842,　一乃谷山廃仕込み特別純米７２０ｍｌ,zz1,,,1,7,7,112842000::0:1572:7
oracle_no_shelf,91,112864,　舞美人山廃純米酒７２０ｍｌ,Z00,,,1,2,2,112864000::0:1536:0
oracle_no_shelf,91,112882,　鳥浜酒造　若狭自慢　冷酒３００ｍｌ（純米）,Z00,,,1,5,5,112882000::0:1021:0
oracle_no_shelf,91,112975,　小浜酒造純米酒わかさ３００ｍｌ,zz1,,,1,40,40,112975000::0:1694:45
oracle_no_shelf,91,113038,　菊姫山廃純米７２０ｍｌ,Z00,,,1,1,1,113038000::0:1021:1
oracle_no_shelf,91,113137,　大七　純米生もと　生原酒７２０ｍｌ,Z00,,,1,1,1,113137000::0:1385:1
oracle_no_shelf,91,113588,　手取川　本流１．８Ｌ　※石川県内限定,Z00,,,1,8,8,113588000::0:1021:2
oracle_no_shelf,91,114058,　白鶴米だけのまる　純米酒パック９００ｍｌ,zz1,,,1,4,4,114058000::0:1021:4
oracle_no_shelf,91,114095,○白鶴上撰サケパック２Ｌ,Z00,,,1,6,0,114095000::0:1021:0|114095900::::0
oracle_no_shelf,91,114150,　白鶴　上撰　サケカップ２００ｍｌ,zz1,,,1,60,60,114150000::0:1021:60|114150900:::1021:60
oracle_no_shelf,91,114288,　菊正宗　上撰　さけパック　生もと辛口２Ｌ,Z00,,,1,6,6,114288000::0:1202:6
oracle_no_shelf,91,118201,　初孫生もと純米本辛口　魔斬７２０ｍｌ（まきり）,Z00,,,1,6,6,118201000::0:1761:6
oracle_no_shelf,91,118412,　神泉　純米大吟醸１．８Ｌ（箱無し）,Z00,,,1,2,2,118412000::0:1021:2
oracle_no_shelf,91,118483,　黒帯特別純米　悠々１．８Ｌ,Z00,,,1,1,1,118483000::0:1021:1
oracle_no_shelf,91,118561,　三笑楽純米１．８Ｌ,Z00,,,1,1,1,118561000::0:1021:0
oracle_no_shelf,91,118599,　銀盤特別純米　剱岳１．８Ｌ,Z00,,,1,1,1,118599000::0:1021:0
oracle_no_shelf,91,118713,　初孫生もと純米本辛口　魔斬１．８Ｌ（まきり）,Z00,,,1,4,4,118713000::0:1761:4
oracle_no_shelf,91,118758,　神泉　大吟醸１．８Ｌ（箱有）,zz1,,,1,1,1,118758000::0:1021:1
oracle_no_shelf,91,118918,　菊水　菊水の純米酒７２０ｍｌ,Z00,,,1,3,3,118918000::0:1330:0
oracle_no_shelf,91,118920,　名倉山　純米　Ｌａｋｅ×Ｗｈａｌｅ？　夕涼７２０ｍｌ,Z00,,,1,1,1,118920000::0:1385:1
oracle_no_shelf,91,119044,　小浜酒造純米吟醸わかさ７２０ｍｌ,zz1,,,1,5,5,119044000::0:1694:5
oracle_no_shelf,91,119052,　北の庄　純米大吟醸　さかほまれ米７２０ｍｌ,Z00,,,1,1,1,119052000::0:1539:1
oracle_no_shelf,91,119055,　一乃谷大吟醸　さかほまれ７２０ｍｌ,zz1,,,1,1,1,119055000::0:1572:0
oracle_no_shelf,91,119057,　福千歳純米大吟醸　さかほまれ７２０ｍｌ,zz1,,,1,1,1,119057000::0:1512:1
oracle_no_shelf,91,119060,　雪きらら純米大吟醸　さかほまれ７２０ｍｌ,zz1,,,1,1,1,119060000::0:1202:1
oracle_no_shelf,91,119116,　明乃鶴　本醸造７２０ｍｌ,Z00,,,1,4,4,119116000::0:1834:0
oracle_no_shelf,91,119123,　梵艶　純米大吟醸１．８Ｌ,zz1,,,1,3,3,119123000::0:1514:3
oracle_no_shelf,91,119168,　雲乃井　純米吟醸生貯　東雲３００ｍｌ,zz1,,,1,13,13,119168000::0:1543:13
oracle_no_shelf,91,119171,　福千歳　純米辛口　さかほまれ７２０ｍｌ,Z00,,,1,1,1,119171000::0:1512:0
oracle_no_shelf,91,119176,　越の磯　越前忘憂　純米酒７２０ｍｌ,zz1,,,1,6,6,119176000::0:1825:6
oracle_no_shelf,91,119199,　永平寺白龍　純米吟醸　夏さらら７２０ｍｌ,G06307,,,2,18,18,119199000::0:1263:0
oracle_no_shelf,91,119325,　越前岬　槽搾り純米「九頭竜」１．８Ｌ　※卸不可,Z00,,,1,1,1,119325000::0:1460:1
oracle_no_shelf,91,119345,　完売　永平寺白龍　ドラゴンウォーター　うすにごりミルキー７２０ｍｌ,zz1,,,1,24,24,119345000::0:1263:24
oracle_no_shelf,91,119349,　北の庄　純米吟醸３００ｍｌ,zz1,,,1,8,8,119349000::0:1539:0
oracle_no_shelf,91,119403,　北の庄　純米酒　カップ１８０ｍｌ,zz1,,,1,36,36,119403000::0:1539:36
oracle_no_shelf,91,119411,　北の庄　純米大吟醸　望３００ｍｌ,zz1,,,2,133,133,119411000::0:1539:1
oracle_no_shelf,91,119417,　月暈　純米吟醸７２０ｍｌ,zz1,,,1,2,2,119417000::0:1741:2
oracle_no_shelf,91,119418,　月暈　純米７２０ｍｌ,zz1,,,1,7,7,119418000::0:1741:7
oracle_no_shelf,91,119519,　福千歳　ＲＩＣＥ　ＷＩＮＥ（らいすわいん）３００ｍｌ,zz1,,,1,6,6,119519000::0:1512:0
oracle_no_shelf,91,119529,　福千歳　ＦＵＫＵＩ　純米７２０ｍｌ,zz1,,,1,2,2,119529000::0:1512:2
oracle_no_shelf,91,119576,　花垣　純米大吟醸３００ｍｌ,Z00,,,1,2,2,119576000::0:1370:2
oracle_no_shelf,91,119622,　永平寺白龍　米てきてき３００ｍｌ,Z00,,,1,6,6,119622000::0:1263:6
oracle_no_shelf,91,119623,　永平寺白龍　水てきてき３００ｍｌ,Z00,,,1,6,6,119623000::0:1263:6
oracle_no_shelf,91,119624,　永平寺白龍　土てきてき３００ｍｌ,Z00,,,1,6,6,119624000::0:1263:6
oracle_no_shelf,91,119625,　一本義　大吟醸　事無笑酒　Ｒｅｇａｌｏ７２０ｍｌ（レガロ）　※直送・卸不可,zz1,,,1,6,6,119625000::0:1202:6
oracle_no_shelf,91,119672,　福千歳　蕎麦冷酒３００ｍｌ,zz1,,,1,12,12,119672000::0:1512:0
oracle_no_shelf,91,119681,　永平寺白龍　山田錦　純米大吟醸４０７２０ｍｌ（頒布会２０２５）,Z00,,,1,1,1,119681000::0:1263:1
oracle_no_shelf,91,119682,　一乃谷　さかほまれ純米大吟醸　稀覯７２０ｍｌ（頒布会２０２５）,Z00,,,1,1,1,119682000::0:1572:1
oracle_no_shelf,91,119683,　越前岬　さかほまれ純米大吟醸　あらばしり７２０ｍｌ（頒布会２０２５）,Z00,,,1,1,1,119683000::0:1460:1
oracle_no_shelf,91,119686,　永平寺白龍　純米吉峯７２０ｍｌ,Z00,,,1,12,12,119686000::0:1263:0
oracle_no_shelf,91,119695,　常山　純米辛口　超１．８Ｌ,Z00,,,1,1,1,119695000::0:0001:1
oracle_no_shelf,91,119718,　真名鶴　純米大吟醸　奏雨３００ｍｌ,zz1,,,1,6,6,119718000::0:1679:6
oracle_no_shelf,91,119726,　越前岬　純米大吟醸１８０ｍｌ（プレミアム）,zz1,,,2,207,207,119726000::0:1460:7
oracle_no_shelf,91,119729,　若鹿　上撰１８０ｍｌ　スリム瓶　※レトロ代替,Z00,,,1,120,120,119729000::0:1539:0
oracle_no_shelf,91,119731,　雲乃井　純米大吟醸　瑞雲７２０ｍｌ,Z00,,,1,12,12,119731000::0:1543:12
oracle_no_shelf,91,119735,　越の鷹　辛口純米吟醸３００ｍｌ,zz1,,,1,2,2,119735000::0:1181:2
oracle_no_shelf,91,119738,　花垣　純米大吟醸　廻めぐり７２０ｍｌ,zz1,,,1,8,8,119738000::0:1370:8
oracle_no_shelf,91,119739,　関西　本醸造　上撰７２０ｍｌ,Z00,,,1,6,6,119739000::0:1741:0
oracle_no_shelf,91,119740,　ツキガサ　純米吟醸　恐竜ラベル７２０ｍｌ,Z00,,,2,24,24,119740000::0:1741:0
oracle_no_shelf,91,119758,　永平寺白龍　純米吟醸生原酒７２０ｍｌ,Z00,,,1,12,12,119758000::0:1263:0
oracle_no_shelf,91,119774,　越前岬　大吟醸　吟の雫　プレミアム生原酒　７２０ｍｌ,Z00,,,1,6,6,119774000::0:1460:0
oracle_no_shelf,91,121043,　２５°宝　純７２０ｍｌ,Z00,,,1,3,3,121043000::0:1202:0
oracle_no_shelf,91,121077,　２５°サッポロ焼酎　北極星４Ｌ,zz1,,,1,8,8,121077000::0:1202:8
oracle_no_shelf,91,121216,　３５°宝焼酎　タカラカップ２２０ｍｌ,zz1,,,1,29,29,121216000::0:1202:29
oracle_no_shelf,91,122171,○２０°いいちこ（麦）瓶１．８Ｌ,zz1,,,1,1,1,122171000::0:1330:1|122171900::::1
oracle_no_shelf,91,122264,　２０°わんこペット２．７Ｌ（麦）,zz1,,,1,15,15,122264000::0:1021:15
oracle_no_shelf,91,122455,　２５°なんこ７２０ｍｌ（芋）,Z00,,,1,1,1,122455000::0:1021:1|122455900::::1
oracle_no_shelf,91,122887,　２５°本格芋焼酎　伊七郎７２０ｍｌ,zz1,,,1,45,45,122887000::0:1006:45
oracle_no_shelf,91,122895,　２５°本格芋焼酎　伊七郎　１．８Ｌ,zz1,,,1,17,17,122895000::0:1006:17
oracle_no_shelf,91,122898,×２５°長期調和熟成麦焼酎　千年華７２０ｍｌ,zz1,,,1,9,9,122898000::0:1006:9
oracle_no_shelf,91,122957,　２５°橙華１．８Ｌ（芋）,zz1,,,1,4,4,122957000::0:1021:4
oracle_no_shelf,91,123013,×２５°黒丸１．８Ｌ（芋）,zz1,,,1,3,3,123013000::0:1021:3
oracle_no_shelf,91,123261,×２５°西郷が里５Ｌ（芋）,zz1,,,1,4,4,123261000::0:1428:4|123261900::::4
oracle_no_shelf,91,123342,　３０°ニコニコ太郎１．８Ｌ（泡盛）,zz1,,,1,4,4,123342000::0:1330:4
oracle_no_shelf,91,123390,　２５°田苑　金ラベル９００ｍｌ（麦）,zz1,,,1,10,10,123390000::0:1202:10
oracle_no_shelf,91,123429,　２５°黒丸　黒７２０ｍｌ（芋）,zz1,,,1,12,12,123429000::0:1021:12
oracle_no_shelf,91,123478,　２５°薩摩一７２０ｍｌ（芋）,zz1,,,1,30,30,123478000::0:1202:30
oracle_no_shelf,91,123485,　２５°白鶴　本格麦焼酎　千夜一酔７２０ｍｌ,zz1,,,1,7,7,123485000::0:1021:7
oracle_no_shelf,91,123486,　２５°女帝　麦１．８Ｌ,Z00,,,1,6,6,123486000::0:1021:6
oracle_no_shelf,91,123488,×２５°金黒９００ｍｌ（芋）,zz1,,,1,13,13,123488000::0:1021:13
oracle_no_shelf,91,123569,　２５°いいちこ　深薫１．８Ｌ（麦）,zz1,,,1,16,16,123569000::0:1330:16
oracle_no_shelf,91,123908,　２０°西の星１．８Ｌ（麦）,Z00,,,1,4,4,123908000::0:1330:4
oracle_no_shelf,91,131264,　サントリー　レッド　１８０ｍｌ,zz1,,,1,6,6,131264000::0:1021:6
oracle_no_shelf,91,131524,　桜尾蒸留所　ソガイニ　７００ｍｌ,Z00,,,1,1,1,131524000::0:1202:0
oracle_no_shelf,91,131530,　御岳蒸留所　日置　Ｈｉｏｋｉ　１．８Ｌ瓶,zz1,,,1,12,12,131530000::0:1784:12
oracle_no_shelf,91,132022,　メーカーズマーク　１Ｌ,zz1,,,1,9,9,132022000::0:1021:9
oracle_no_shelf,91,132067,　ジョニーウォーカー　ブロンド　７００ｍｌ,Z00,,,1,9,9,132067000::0:1330:9
oracle_no_shelf,91,132069,　アイラミスト８年　アモンティリャードカスク　ミニセレクション１００ｍｌ,Z00,,,1,1,1,132069000::0:9999:1
oracle_no_shelf,91,132899,　ボウモア１２年　７００ｍｌ,zz1,,,1,6,6,132899000::0:1368:6
oracle_no_shelf,91,134001,　カミュＶＳＯＰエレガンス７００ｍｌ,zz1,,,1,2,2,134001000::0:1021:2
oracle_no_shelf,91,134023,　レミーマルタン　ＸＯ　エクセレンス　７００ｍｌ　（正規品）,zz1,,,1,1,1,134023000::0:1202:1
oracle_no_shelf,91,141336,　アサヒ　スーパードライ　冷涼辛口　中瓶５００ｍｌ,Z00,,,1,220,220,141336000::0:1021:0|141336900::::0
oracle_no_shelf,91,141336,　アサヒ　スーパードライ　冷涼辛口　中瓶５００ｍｌ,AG30SN,,,1,160,160,141336000::0:1021:0|141336900::::0
oracle_no_shelf,91,142453,　サントリー　東京クラフト　フルーティーエール３５０ｍｌ,Z00,,,1,6,6,142453000::0:1021:6|142453900::::6
oracle_no_shelf,91,142642,　サントリー　パーフェクトサントリービール　エールビール３５０ｍｌ,Z00,,,1,2208,2208,142642000::0:1021:0|142642100::::0|142642900::::0
oracle_no_shelf,91,142643,　サントリー　パーフェクトサントリービール　エールビール５００ｍｌ,Z00,,,1,624,624,142643000::0:1021:0|142643100::::0|142643900::::0
oracle_no_shelf,91,143201,　タップマルシェ　豊潤（４９６）６Ｌ,Z00,,,1,2,2,143201000::0:1723:0
oracle_no_shelf,91,143333,　タップマルシェ　スプリングバレー　ホップ飲みくらべセット６Ｌ,Z00,,,1,1,1,143333000::0:1723:0
oracle_no_shelf,91,150000,部部システム１５０　分類,zz1,,,1,152,152,150000000::0::152
oracle_no_shelf,91,151054,　白山ワイン　山麓　７５０ｍｌ,zz1,,,1,3,3,151054000::0:1021:3
oracle_no_shelf,91,151106,　勝沼醸造　甲州　穂坂　７５０ｍｌ,zz1,,,1,4,4,151106000::0:1138:4
oracle_no_shelf,91,151115,　ＪＡ三方五湖　梅ワイン（ロゼ）　５００ｍｌ,zz1,,,1,18,18,151115000::0:1338:18
oracle_no_shelf,91,151152,　機山　スパークリング　トラディッショナル　７５０ｍｌ,zz1,,,1,3,3,151152000::0:1138:3
oracle_no_shelf,91,151153,　ＪＡ三方五湖　梅ワイン（白）　５００ｍｌ,zz1,,,1,1,1,151153000::0:1338:1
oracle_no_shelf,91,151165,　白山　霧晴　７５０ｍｌ,zz1,,,1,18,18,151165000::0:1021:18
oracle_no_shelf,91,151231,　白山ワイナリー　梅ワイン　５００ｍｌ,zz1,,,1,8,8,151231000::0:1021:8
oracle_no_shelf,91,151257,　メルシャン　ビストロ　ボックス　白　パック　１．８Ｌ,zz1,,,1,5,5,151257000::0:1330:5
oracle_no_shelf,91,151258,　メルシャン　ビストロ　ボックス　赤パック　１．８Ｌ,zz1,,,1,16,16,151258000::0:1330:16
oracle_no_shelf,91,151268,　白山ワイン　梅スパークリング　７５０ｍｌ,zz1,,,1,12,12,151268000::0:1546:12
oracle_no_shelf,91,151307,　アルプス　酸化防止剤無添加信州コンコード　７２０ｍｌ,zz1,,,1,2,2,151307000::0:1202:2
oracle_no_shelf,91,151350,　白山ワイナリー　Ｄｓｔｙｌｅ　７２０ｍｌ,zz1,,,1,13,13,151350000::0:1021:13
oracle_no_shelf,91,151361,　能登ワイン　ヤマソーヴィニヨン　７２０ｍｌ,Z00,,,1,12,12,151361000::0:1021:12
oracle_no_shelf,91,151370,　能登ワイン　ヤマソービニヨン　３６０ｍｌ,Z00,,,1,12,12,151370000::0:1021:12
oracle_no_shelf,91,151382,　白山ワイン　ｄａｎｄａｎ　ロゼ　３６０ｍｌ,zz1,,,1,18,18,151382000::0:1021:18
oracle_no_shelf,91,151397,　白山アンドソル　ヤマソーヴィニヨン　７５０ｍｌ,zz1,,,1,7,7,151397000::0:1021:7
oracle_no_shelf,91,151658,　ココファーム　農民ロッソ　７５０ｍｌ,zz1,,,1,1,1,151658000::0:2010:-1
oracle_no_shelf,91,151659,　ココファーム　農民ドライ　７５０ｍｌ,zz1,,,1,2,2,151659000::0:2010:2
oracle_no_shelf,91,151672,　白山やまぶどうワイン　梅スパーク　３７５ｍｌ,zz1,,,1,4,4,151672000::0:1546:4
oracle_no_shelf,91,151683,　マンズエコノミー　赤　紙パック　１．８Ｌ,zz1,,,1,7,7,151683000::0:1006:7
oracle_no_shelf,91,151688,　マンズワイン　酵母の泡　甲州　３６０ｍｌ,Z00,,,1,11,11,151688000::0:1021:11
oracle_no_shelf,91,152070,　フォッシ　ロッソ　７５０ｍｌ,zz1,,,1,3,3,152070000::0:1418:3
oracle_no_shelf,91,152107,×ジャンジャン　ジュナール　カベルネソーヴィニヨン７５０ｍｌ,zz1,,,1,1,1,152107000::0:1021:1
oracle_no_shelf,91,152145,　ＬＬ　シモネ　フェブル　シャブリ７５０ｍｌ,Z00,,,1,3,3,152145000::0:1002:3
oracle_no_shelf,91,152380,×カルベ　メドック　赤　３７５ｍｌ,zz1,,,1,16,16,152380000::0:1021:16
oracle_no_shelf,91,152435,　フォルタン　カベルネソービニヨン　７５０ｍｌ,zz1,,,1,4,4,152435000::0:1021:4
oracle_no_shelf,91,152491,　ミレジム　ソービニヨンブラン　７５０ｍｌ,zz1,,,1,1,1,152491000::0:1418:1
oracle_no_shelf,91,152512,　レニャー　シャブリ　サンピエール　７５０ｍｌ,zz1,,,1,12,12,152512000::0:1048:12
oracle_no_shelf,91,152567,　ＬＬシャブリ　プルミエ　クリュ７５０ｍｌ,zz1,,,1,5,5,152567000::0:1002:5
oracle_no_shelf,91,152670,　ベンド　シャルドネ　７５０ｍｌ,zz1,,,1,18,18,152670000::0:1002:18
oracle_no_shelf,91,152714,　ＬＬ　ジュヴレ　シャンベルタン　７５０ｍｌ,zz1,,,1,3,3,152714000::0:1002:3
oracle_no_shelf,91,152738,　サンタヘレナ　アルパカ　ソービニヨンブラン　７５０ｍｌ,zz1,,,1,4,4,152738000::0:1021:4
oracle_no_shelf,91,152836,　アリウェン　レセルヴァ　カベルネソービニヨン　７５０ｍｌ,Z00,,,1,2,2,152836000::0:1004:2
oracle_no_shelf,91,152876,　ウィリアムフェーブル　シャブリ　３７５ｍｌ,zz1,,,1,11,11,152876000::0:1313:11
oracle_no_shelf,91,152914,×ボッラ　ヴァルポリチェッラクラシコ　７５０ｍｌ,zz1,,,1,2,2,152914000::0:1021:2
oracle_no_shelf,91,152918,　シャルドネ　アンデスコレクション　７５０ｍｌ,zz1,,,1,2,2,152918000::0:9999:2
oracle_no_shelf,91,152949,　チリンギート　コベ　シャルドネ　７５０ｍｌ,Z00,,,1,1,1,152949000::0:1563:1
oracle_no_shelf,91,152951,　チリンギート　コベ　カベルネ　７５０ｍｌ,Z00,,,1,1,1,152951000::0:1563:1
oracle_no_shelf,91,153194,　ドルーアン　ピュリニーモンラッシェ　７５０ｍｌ,zz1,,,1,1,1,153194000::0:1004:1
oracle_no_shelf,91,153336,　フォルタン　カベルネソービニヨン　１８７ｍｌ,zz1,,,1,58,58,153336000::0:1021:58
oracle_no_shelf,91,153430,　ムラダル　ティント　７５０ｍｌ,Z00,,,1,1,1,153430000::0:1563:1
oracle_no_shelf,91,153490,　シャトー　パラディ　カスイユ　ブラン　７５０ｍｌ,zz1,,,1,1,1,153490000::0:1313:1
oracle_no_shelf,91,153498,　フォルタン　シャルドネ　１８７ｍｌ,zz1,,,1,45,45,153498000::0:1021:45
oracle_no_shelf,91,153561,　イエローテイル　メルロ　７５０ｍｌ,zz1,,,1,3,3,153561000::0:1006:3
oracle_no_shelf,91,153595,×サンタヘレナ　シグロ　カベルネソービニヨン　３７５ｍｌ,zz1,,,1,15,15,153595000::0:1021:15
oracle_no_shelf,91,153606,　ヴィアヘロ　赤　３Ｌ,zz1,,,1,5,5,153606000::0:1006:5
oracle_no_shelf,91,153656,　レゾルムドカンブラス　カベルネ　７５０ｍｌ,zz1,,,1,2,2,153656000::0:1021:2
oracle_no_shelf,91,153716,　ヴィアヘロ　白　３Ｌ,zz1,,,1,6,6,153716000::0:1006:6
oracle_no_shelf,91,153744,　デロー　レゼルヴ　赤　７５０ｍｌ,zz1,,,1,12,12,153744000::0:1006:12
oracle_no_shelf,91,153755,　バローネ　コルナッキア　トレッビアーノダブルッツォ　７５０ｍｌ,Z00,,,2,-1,-1,153755000::0:1513:3
oracle_no_shelf,91,153798,　シャトー　トゥール　サンヴァンサン　７５０ｍｌ,zz1,,,1,4,4,153798000::0:1006:4
oracle_no_shelf,91,153883,　ミシオネス　カベルネソービニヨン　７５０ｍｌ,zz1,,,1,7,7,153883000::0:1021:7
oracle_no_shelf,91,153893,　アリウェン　レセルヴァ　ピノノワール　７５０ｍｌ,Z00,,,1,2,2,153893000::0:1004:2
oracle_no_shelf,91,153894,　アリウェン　レセルヴァ　シャルドネ　７５０ｍｌ,Z00,,,1,2,2,153894000::0:1004:2
oracle_no_shelf,91,153954,　シャプティエ　リュベロン　ラシボワーズ　ルージュ　７５０ｍｌ,Z00,,,1,6,6,153954000::0:1004:6
oracle_no_shelf,91,153967,　ミラヴァル　ロゼ　７５０ｍｌ,zz1,,,1,5,5,153967000::0:1456:5
oracle_no_shelf,91,154009,　チンザノ　ロッソ　７５０ｍｌ,zz1,,,1,2,2,154009000::0:1021:2
oracle_no_shelf,91,154010,　チンザノ　ドライ　７５０ｍｌ,zz1,,,1,6,6,154010000::0:1021:6
oracle_no_shelf,91,154016,　チンザノ　ロッソ　１Ｌ,zz1,,,1,4,4,154016000::0:1021:4
oracle_no_shelf,91,154037,×チンザノ　ドライ　１Ｌ,zz1,,,1,7,7,154037000::0:1021:7
oracle_no_shelf,91,154145,　モンメイラック　白　７５０ｍｌ,zz1,,,1,4,4,154145000::0:1006:4
oracle_no_shelf,91,154146,　ムラダル　ブランコ　７５０ｍｌ,Z00,,,1,1,1,154146000::0:1563:1
oracle_no_shelf,91,154150,　エゴット　トレッビアーノ　シャルドネ　３Ｌ,Z00,,,1,1,1,154150000::0:1226:1
oracle_no_shelf,91,154154,　エゴット　メルロサンジョベーゼ　３Ｌ,Z00,,,1,4,4,154154000::0:1226:4
oracle_no_shelf,91,154179,×デュモル　シャルドネ　ハイランド　ディヴァイド７５０ｍｌ,Z00,,,1,3,3,154179000::0:1718:0
oracle_no_shelf,91,154180,×クロ　アンリ　プティ　クロ　ソービニヨン　ブラン７５０ｍｌ,Z00,,,1,2,2,154180000::0:1718:0
oracle_no_shelf,91,154413,　プリュレロック　ニュイサンジョルジュ　クロデコルヴェ　７５０ｍｌ,zz1,,,1,4,4,154413000::0:1313:4
oracle_no_shelf,91,154464,　ブシャールＰ＆Ｆ　ピュリニーモンラッシェ　シャンガン　７５０ｍｌ,Z00,,,1,1,1,154464000::0:1313:0
oracle_no_shelf,91,154466,　オーパスワン　’２２　７５０ｍｌ,Z00,,,1,1,1,154466000::0:1313:0
oracle_no_shelf,91,154495,　ＬＬ　ボーヌ　ヴィーニュフランシュ　７５０ｍｌ,zz1,,,1,5,5,154495000::0:1002:5
oracle_no_shelf,91,154524,　ＬＬ　ピュリニーモンラッシェ　ルフェール　７５０ｍｌ,zz1,,,1,4,4,154524000::0:1021:4
oracle_no_shelf,91,154599,　テール　デトワール　キュヴェ　ギョタク　７５０ｍｌ,zz1,,,1,7,7,154599000::0:1472:7
oracle_no_shelf,91,154611,　ブシャール　ペール　エ　フィス　シャンベルタン　クロ　ド　ベーズ　７５０ｍｌ,zz1,,,1,3,3,154611000::0:1313:3
oracle_no_shelf,91,154749,　ドメーヌ　フランソワ　ヴィラール　ヴィオニエ　７５０ｍｌ,zz1,,,1,14,14,154749000::0:1138:14
oracle_no_shelf,91,154895,　フィリップ　ル　アルディ　サン　トーバン　ブラン　７５０ｍｌ,zz1,,,1,6,6,154895000::0:1423:6
oracle_no_shelf,91,155005,　ロジャーグラート　カヴァ　グランキュヴェ　７５０ｍｌ,Z00,,,1,2,2,155005000::0:1004:2
