lot_id,real_stock_id,item_id,item_code,item_name,status,current_quantity,reserved_quantity,purchase_id,trade_item_id,old_floor_id,old_location_id,old_shelf,oracle_status,expected_oracle_shelf,oracle_products,patch_status,patch_message,new_location_id,created_location,replacement_reduced_qty,replacement_lot_ids,reservation_updates,picking_result_updates,shortage_updates
51037,38959,145018,145018,　キリン　淡麗プラチナダブル５００ｍｌ,ACTIVE,1344,0,4,568,10,446,AJ102K,single_oracle_shelf,AJ102K,145018000:AJ102K:0:1330:2880|145018100:AJ102K:::2880|145018900:AJ102K:::2880,skipped,already_matches,,,0,,0,0,0
52345,38959,145018,145018,　キリン　淡麗プラチナダブル５００ｍｌ,ACTIVE,1344,0,354,12344,10,446,AJ102K,single_oracle_shelf,AJ102K,145018000:AJ102K:0:1330:2880|145018100:AJ102K:::2880|145018900:AJ102K:::2880,skipped,already_matches,,,0,,0,0,0
53593,38969,147004,147004,　キリン　麒麟淡麗グリーンラベル５００ｍｌ,ACTIVE,1344,0,512,27005,10,447,AJ103K,single_oracle_shelf,AJ103K,147004000:AJ103K:0:1330:3432|147004100:AJ103K:::3432|147004900:AJ103K:::3432,skipped,already_matches,,,0,,0,0,0
29444,29595,211179,211179,　ウィルキンソン　ドライジンジャーエール１９０ｍｌ瓶,ACTIVE,1323,-13,,,11,2405,L05101,single_oracle_shelf,L05101,211179000:L05101:0:1021:1624|211179900:L05101:::1624,skipped,already_matches,,,0,,0,0,0
23668,23725,185524,185524,　キリン　氷結　無糖レモン　Ａｌｃ．４％　３５０ｍｌ,ACTIVE,1334,0,,,10,280,AP1024,single_oracle_shelf,AP1024,185524000:AP1024:0:1330:3209|185524100:AP1024:::3209|185524900:AP1024:::3209,skipped,already_matches,,,0,,0,0,0
51274,50466,184145,184145,　サントリー　金麦５００ｍｌ,ACTIVE,1296,0,78,1992,10,451,AJ107K,single_oracle_shelf,AJ107K,184145000:AJ107K:0:1021:1968|184145100:AJ107K:::1968|184145120:AJ107K:::1968|184145900:AJ107K:::1968,skipped,already_matches,,,0,,0,0,0
21712,21736,184409,184409,　キリン　氷結ＺＥＲＯ　レモン　３５０ｍｌ,ACTIVE,1266,0,,,10,262,AP101Z,single_oracle_shelf,AP101Z,184409000:AP101Z:0:1330:5779|184409100:AP101Z:::5779|184409900:AP101Z:::5779,skipped,already_matches,,,0,,0,0,0
35449,35628,142368,142368,　キリン　一番搾り　糖質ゼロ３５０ｍｌ,ACTIVE,1253,0,,,10,458,AK107K,single_oracle_shelf,AK107K,142368000:AK107K:0:1330:2904|142368100:AK107K:::2904|142368900:AK107K:::2904,skipped,already_matches,,,0,,0,0,0
49889,50314,122158,122158,　２５°二階堂　吉四六　瓶７２０ｍｌ　（麦）,ACTIVE,1222,2,,,11,2465,L20103,single_oracle_shelf,L20103,122158000:L20103:0:1006:1336,skipped,already_matches,,,0,,0,0,0
33478,33646,141080,141080,　サッポロ　ラガー　大瓶６３３ｍｌ,ACTIVE,1168,1,,,10,345,AB301S,single_oracle_shelf,AB301S,141080000:AB301S:0:1202:1535|141080200:AB301S:::1535|141080900:AB301S:::1535,skipped,already_matches,,,0,,0,0,0
37159,37406,143037,143037,◎キリンラガー５００ｍｌ,ACTIVE,1157,0,,,10,445,AJ101K,single_oracle_shelf,AJ101K,143037000:AJ101K:0:1330:1728|143037100:AJ101K:::1728|143037900:AJ101K:::1728|143037901:AJ101K::1330:1728,skipped,already_matches,,,0,,0,0,0
23729,23794,471007,471007,　ＩＣＨＩ－ＧＯ－ＣＡＮ　一合缶４本箱　１枚,ACTIVE,1155,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,471007000:YX0000:0:1701:1155,skipped,already_matches,,,0,,0,0,0
51020,33625,141020,141020,◎アサヒ　スーパードライ　中瓶５００ｍｌ,ACTIVE,1370,251,3,550,10,333,AA101A,single_oracle_shelf,AA101A,141020000:AA101A:0:1021:9043|141020100:AA101A:::9043|141020900:AA101A:::9043|141020901:AA101A:::9043,skipped,already_matches,,,0,,0,0,0
29440,29591,211119,211119,　ウィルキンソン　タンサン瓶１９０ｍｌ,ACTIVE,1111,2,,,11,2401,L01101,single_oracle_shelf,L01101,211119000:L01101:0:1021:1261|211119900:L01101:::1261,skipped,already_matches,,,0,,0,0,0
56585,29591,211119,211119,　ウィルキンソン　タンサン瓶１９０ｍｌ,ACTIVE,1080,0,832,53300,11,2401,L01101,single_oracle_shelf,L01101,211119000:L01101:0:1021:1261|211119900:L01101:::1261,skipped,already_matches,,,0,,0,0,0
37166,37413,143085,143085,　サッポロ　エビス３５０ｍｌ,ACTIVE,1062,0,,,10,350,AC101S,single_oracle_shelf,AC101S,143085000:AC101S:0:1202:1848|143085100:AC101S:::1848|143085110:AC101S:::1848|143085120:AC101S:::1848|143085130:AC101S:::1848|143085180:AC101S:::1848|143085200:AC101S:::1848|143085300:AC101S:::1848|143085900:AC101S:::1848|143085901:AC101S:::1848|143085910:AC101S:::1848,skipped,already_matches,,,0,,0,0,0
55126,35725,215050,215050,　アサヒ高級烏龍茶　瓶２００ｍｌ,ACTIVE,1080,24,682,50851,10,467,AM103A,single_oracle_shelf,AM103A,215050000:AM103A:0:1021:1421|215050900:AM103A:::1421,skipped,already_matches,,,0,,0,0,0
55910,23792,470000,470000,　部システム４７０（化粧箱）,ACTIVE,1048,0,,,11,327,Z00,oracle_item_not_found,,,skipped,oracle_item_not_found,,,0,,0,0,0
47805,48213,122059,122059,　２５°二階堂　瓶９００ｍｌ（麦）,ACTIVE,1052,6,,,11,2676,Z01104,single_oracle_shelf,Z01104,122059000:Z01104:0:1006:1208,skipped,already_matches,,,0,,0,0,0
29459,29611,211264,211264,　ウィルキンソン　タンサン５００ｍｌＰＥＴ,ACTIVE,1066,29,,,11,2466,L20104,manual_multiple_oracle_shelves,L20104|L20107,211264000:L20104:0:1106:1742|211264100:L20107:::1742|211264900:L20107:::1742,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
35527,35725,215050,215050,　アサヒ高級烏龍茶　瓶２００ｍｌ,ACTIVE,1106,125,,,10,467,AM103A,single_oracle_shelf,AM103A,215050000:AM103A:0:1021:1421|215050900:AM103A:::1421,skipped,already_matches,,,0,,0,0,0
50032,50475,184233,184233,　タカラ　焼酎ハイボール　レモン３５０ｍｌ,ACTIVE,964,0,,,10,266,AP203R,single_oracle_shelf,AP203R,184233000:AP203R:0:1202:2926|184233900:AP203R:::2926,skipped,already_matches,,,0,,0,0,0
51799,27571,211064,211064,　三ツ矢サイダー瓶２００ｍｌ,ACTIVE,990,34,223,9977,11,2754,L03101,manual_multiple_oracle_shelves,B08103|L03101,211064000:L03101:0:1021:1419|211064900:B08103:::1419,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
37234,37487,215361,215361,　サントリー　烏龍茶（業務用）３５０ｍｌＰＥＴ,ACTIVE,934,0,,,11,2394,J04101,manual_multiple_oracle_shelves,B16101|J04101,215361000:J04101:0:1021:958|215361900:B16101:::958,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
37140,37385,142792,142792,　ＯＵＲ　ＢＲＥＷＩＮＧ　うちうらレモンエール　缶３６５ｍｌ,ACTIVE,918,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,142792000:YX0000:0:1965:936,skipped,already_matches,,,0,,0,0,0
55074,29625,211339,211339,　アサヒドライゼロ３３４ｍｌ小瓶,ACTIVE,900,0,654,50682,10,364,AD204A,single_oracle_shelf,AD204A,211339000:AD204A:0:1021:2608|211339900:AD204A:::2608,skipped,already_matches,,,0,,0,0,0
27440,27574,211073,211073,　コカコーラコカコーラ　瓶１９０ｍｌ,ACTIVE,881,2,,,11,2757,L06101,manual_multiple_oracle_shelves,L06101|L20104,211073000:L06101:0:1017:1371|211073900:L20104:::1371,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
47820,48228,122126,122126,　２５°二階堂　吉四六　壷７２０ｍｌ（麦）,ACTIVE,876,0,,,11,664,C09101,single_oracle_shelf,C09101,122126000:C09101:0:1006:876,skipped,already_matches,,,0,,0,0,0
51028,33627,141027,141027,◎キリン　ラガー　大瓶６３３ｍｌ,ACTIVE,876,0,4,559,10,347,AB303K,single_oracle_shelf,AB303K,141027000:AB303K:0:1330:1124|141027100:AB303K:::1124|141027200:AB303K:::1124|141027300:AB303K:::1124|141027900:AB303K:::1124|141027901:AB303K:::1124|141027902:AB303K::1330:1124,skipped,already_matches,,,0,,0,0,0
51029,33631,141037,141037,○キリン　一番搾り　中瓶５００ｍｌ,ACTIVE,832,-40,4,560,10,349,AB305K,single_oracle_shelf,AB305K,141037000:AB305K:0:1330:2968|141037900:AB305K:::2968|141037901:AB305K::1330:2968,skipped,already_matches,,,0,,0,0,0
33471,33639,141048,141048,◎サッポロ　黒ラベル　大瓶６３３ｍｌ,ACTIVE,863,0,,,10,362,AD202S,single_oracle_shelf,AD202S,141048000:AD202S:0:1202:1206|141048100:AD202S:::1206|141048200:AD202S:::1206|141048300:AD202S:::1206|141048900:AD202S:::1206|141048901:AD202S:::1206,skipped,already_matches,,,0,,0,0,0
33462,33630,141036,141036,◎キリン　一番搾り　大瓶６３３ｍｌ,ACTIVE,859,0,,,10,336,AB102K,single_oracle_shelf,AB102K,141036000:AB102K:0:1330:1243|141036100:AB102K:::1243|141036200:AB102K:::1243|141036300:AB102K:::1243|141036900:AB102K:::1243|141036901:AB102K::1330:1243|141036902:AB102K:::1243,skipped,already_matches,,,0,,0,0,0
35529,35727,215070,215070,　神戸茶房　烏龍茶１８５ｇ,ACTIVE,857,0,,,11,2699,Z05201,single_oracle_shelf,Z05201,215070000:Z05201:0:1164:1076|215070900:Z05201:::1076,skipped,already_matches,,,0,,0,0,0
54524,27574,211073,211073,　コカコーラコカコーラ　瓶１９０ｍｌ,ACTIVE,840,0,594,49250,11,2757,L06101,manual_multiple_oracle_shelves,L06101|L20104,211073000:L06101:0:1017:1371|211073900:L20104:::1371,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
33567,33741,213277,213277,　ジューシー　オレンジ１００％１Ｌパック,ACTIVE,833,1,,,11,2773,R04103,manual_multiple_oracle_shelves,AW0000|R04103,213277000:R04103:0:1330:966|213277900:AW0000:::966,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
51797,33724,213111,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,ACTIVE,854,24,223,9975,11,2404,L04101,single_oracle_shelf,L04101,213111000:L04101:0:1021:1500|213111900:L04101:::1500,skipped,already_matches,,,0,,0,0,0
35447,35626,142102,142102,　アサヒ　アサヒ　生ビール３５０ｍｌ,ACTIVE,815,0,,,10,466,AM102A,single_oracle_shelf,AM102A,142102000:AM102A:0:1021:1416|142102100:AM102A:::1416|142102900:AM102A:::1416,skipped,already_matches,,,0,,0,0,0
55275,29625,211339,211339,　アサヒドライゼロ３３４ｍｌ小瓶,ACTIVE,840,35,704,51338,10,364,AD204A,single_oracle_shelf,AD204A,211339000:AD204A:0:1021:2608|211339900:AD204A:::2608,skipped,already_matches,,,0,,0,0,0
47782,48189,121183,121183,　３５°ホワイトリカー　果実酒用１．８Ｌ　紙パック,ACTIVE,780,0,,,10,360,AD199H,single_oracle_shelf,AD199H,121183000:AD199H:0:1009:12|121183900:AD199H:::12,skipped,already_matches,,,0,,0,0,0
21709,21733,184391,184391,　タカラ　カンチューハイ　レモン３５０ｍｌ,ACTIVE,726,0,,,10,470,AP204K,single_oracle_shelf,AP204K,184391000:AP204K:0:1202:1410|184391100:AP204K::1202:1410|184391900:AP204K::1202:1410,skipped,already_matches,,,0,,0,0,0
50055,50500,287502,287502,　共立食品　レインボーかき氷シロップ１４７ｇ,ACTIVE,720,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,287502000:YX0000:0:1127:720,skipped,already_matches,,,0,,0,0,0
53245,27574,211073,211073,　コカコーラコカコーラ　瓶１９０ｍｌ,ACTIVE,735,29,451,26370,11,2757,L06101,manual_multiple_oracle_shelves,L06101|L20104,211073000:L06101:0:1017:1371|211073900:L20104:::1371,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
51277,35629,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,ACTIVE,696,0,78,1995,10,431,AH30PS,single_oracle_shelf,AH30PS,142404000:AH30PS:0:1021:1416|142404100:AH30PS:::1416|142404200:AH30PS:::1416|142404900:AH30PS:::1416,skipped,already_matches,,,0,,0,0,0
47804,48212,122058,122058,　２５°二階堂　瓶１．８Ｌ（麦）,ACTIVE,681,0,,,11,2675,Z01103,manual_multiple_oracle_shelves,L20101|Z01103,122058000:Z01103:0:1006:720|122058001:L20101:::720|122058002:L20101:::720,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
29512,29664,632470,632470,　神戸茶房緑茶３４０ｇ,ACTIVE,672,0,,,11,2789,R10101,manual_multiple_oracle_shelves,R10101|R12201,632470000:R10101:1:1164:672|632470002:R12201:::672|632470900:R12201:::672,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
50030,50473,184229,184229,　ハイリキ　プレーン　３００ｍｌ,ACTIVE,669,0,,,11,2742,C06204,manual_multiple_oracle_shelves,C06104|C06204,184229000:C06204:0:9012:723|184229900:C06104::1021:723,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
55911,23795,471010,471010,　一本義　７２０ｍｌ　共通カートン１枚,ACTIVE,645,0,,,11,11,zz1,oracle_no_shelf,,471010000::0:1202:645,skipped,oracle_no_shelf,,,0,,0,0,0
33459,33627,141027,141027,◎キリン　ラガー　大瓶６３３ｍｌ,ACTIVE,632,0,,,10,347,AB303K,single_oracle_shelf,AB303K,141027000:AB303K:0:1330:1124|141027100:AB303K:::1124|141027200:AB303K:::1124|141027300:AB303K:::1124|141027900:AB303K:::1124|141027901:AB303K:::1124|141027902:AB303K::1330:1124,skipped,already_matches,,,0,,0,0,0
51276,51564,142643,142643,　サントリー　パーフェクトサントリービール　エールビール５００ｍｌ,ACTIVE,624,0,78,1994,11,327,Z00,oracle_no_shelf,,142643000::0:1021:0|142643100::::0|142643900::::0,skipped,oracle_no_shelf,,,0,,0,0,0
31525,31688,211954,211954,　アサヒ　ゼロ　ノンアルコール　小瓶３３４ｍｌ,ACTIVE,647,30,,,10,359,AD103A,single_oracle_shelf,AD103A,211954000:AD103A:0:1021:821|211954900:AD103A:::821,skipped,already_matches,,,0,,0,0,0
52338,33631,141037,141037,○キリン　一番搾り　中瓶５００ｍｌ,ACTIVE,600,0,354,12337,10,349,AB305K,single_oracle_shelf,AB305K,141037000:AB305K:0:1330:2968|141037900:AB305K:::2968|141037901:AB305K::1330:2968,skipped,already_matches,,,0,,0,0,0
53586,33631,141037,141037,○キリン　一番搾り　中瓶５００ｍｌ,ACTIVE,600,0,512,26998,10,349,AB305K,single_oracle_shelf,AB305K,141037000:AB305K:0:1330:2968|141037900:AB305K:::2968|141037901:AB305K::1330:2968,skipped,already_matches,,,0,,0,0,0
50023,50466,184145,184145,　サントリー　金麦５００ｍｌ,ACTIVE,566,0,,,10,451,AJ107K,single_oracle_shelf,AJ107K,184145000:AJ107K:0:1021:1968|184145100:AJ107K:::1968|184145120:AJ107K:::1968|184145900:AJ107K:::1968,skipped,already_matches,,,0,,0,0,0
27441,27575,211074,211074,　コカコーラ　カナダドライ　クラブソーダ瓶２０７ｍｌ,ACTIVE,550,0,,,11,2403,L02102,single_oracle_shelf,L02102,211074000:L02102:0:1017:550|211074900:L02102:::550,skipped,already_matches,,,0,,0,0,0
49911,50338,122279,122279,○２５°いいちこ（麦）パック１．８Ｌ,ACTIVE,545,0,,,11,2725,P10101,manual_multiple_oracle_shelves,P10101|P12101,122279000:P10101:0:1330:993|122279001:P12101:::993|122279002:P12101:::993|122279200::::993|122279900:P12101:::993,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
31528,31692,212004,212004,　キリン　ラブズスポーツ５５５ｍｌＰＥＴ,ACTIVE,528,0,,,11,1599,H01304,single_oracle_shelf,H01304,212004000:H01304:0:1330:528|212004900:H01304:::528,skipped,already_matches,,,0,,0,0,0
50019,50462,184099,184099,　タカラ　カンチューハイ　レモン　２５０ｍｌ,ACTIVE,522,0,,,11,2535,R07101,single_oracle_shelf,R07101,184099000:R07101:0:1202:930|184099100:R07101::1202:930|184099900:R07101:::930,skipped,already_matches,,,0,,0,0,0
31488,31650,211645,211645,　神戸居留地　ソーダ１９０ｍｌ,ACTIVE,491,0,,,11,2537,R08101,single_oracle_shelf,R08101,211645000:R08101:0:1164:1002|211645900::::1002,skipped,already_matches,,,0,,0,0,0
53585,33626,141026,141026,○キリン　クラシックラガー　大瓶６３３ｍｌ,ACTIVE,480,0,512,26997,10,342,AB201K,single_oracle_shelf,AB201K,141026000:AB201K:0:1330:555|141026100:AB201K:::555|141026900:AB201K:::555|141026901:AB201K::1330:555,skipped,already_matches,,,0,,0,0,0
52347,50458,184068,184068,　キリン　のどごし＜生＞　５００ｍｌ,ACTIVE,480,0,354,12346,10,450,AJ106K,single_oracle_shelf,AJ106K,184068000:AJ106K:0:1330:3144|184068100:AJ106K:::3144|184068900:AJ106K:::3144,skipped,already_matches,,,0,,0,0,0
29510,29662,632460,632460,　富永貿易　ＬＡＳコーラ３５０ｍｌ,ACTIVE,480,0,,,11,1797,H07203,single_oracle_shelf,H07203,632460000:H07203:1:1164:528|632460001:H07203:::528|632460900:H07203:::528,skipped,already_matches,,,0,,0,0,0
29462,29614,211289,211289,　ローヤル　さわやかメロン５００ｍｌ,ACTIVE,463,0,,,11,2546,R13101,single_oracle_shelf,R13101,211289000:R13101:0:1106:1189|211289900::::1189,skipped,already_matches,,,0,,0,0,0
55912,23797,471014,471014,　永平寺白龍　７２０ｍｌ共通カートン１枚,ACTIVE,454,0,,,11,11,zz1,oracle_no_shelf,,471014000::0:1263:454,skipped,oracle_no_shelf,,,0,,0,0,0
21739,21765,184658,184658,　キリン　氷結　レモン３５０ｍｌ,ACTIVE,449,0,,,10,214,AP201R,single_oracle_shelf,AP201R,184658000:AP201R:0:1330:1145|184658100:AP201R:::1145|184658200:AP201R:::1145|184658900:AP201R:::1145|184658901:AP201R:::1145,skipped,already_matches,,,0,,0,0,0
45835,46237,249118,249118,　吉村甘露堂　山うにあられ８５ｇ,ACTIVE,489,40,,,10,2671,YX0000,single_oracle_shelf,YX0000,249118000:YX0000:0:1578:574,skipped,already_matches,,,0,,0,0,0
29480,29632,211407,211407,　サンガリア　伊賀の天然水　強炭酸水５００ｍｌＰＥＴ,ACTIVE,435,-4,,,11,2428,L11101,single_oracle_shelf,L11101,211407000:L11101:0:1106:361|211407900:L11101:::361,skipped,already_matches,,,0,,0,0,0
51042,31673,211827,211827,　キリン　グリーンズフリー　小瓶３３４ｍｌ,ACTIVE,436,-2,4,573,10,363,AD203K,single_oracle_shelf,AD203K,211827000:AD203K:0:1330:2710|211827900:AD203K:::2710,skipped,already_matches,,,0,,0,0,0
51305,29625,211339,211339,　アサヒドライゼロ３３４ｍｌ小瓶,ACTIVE,494,60,88,2075,10,364,AD204A,single_oracle_shelf,AD204A,211339000:AD204A:0:1021:2608|211339900:AD204A:::2608,skipped,already_matches,,,0,,0,0,0
56586,29612,211269,211269,　ウィルキンソン　ジンジャーエール瓶１９０ｍｌ,ACTIVE,432,0,832,53301,11,2402,L02101,single_oracle_shelf,L02101,211269000:L02101:0:1021:455|211269900:L02101:::455,skipped,already_matches,,,0,,0,0,0
55110,33741,213277,213277,　ジューシー　オレンジ１００％１Ｌパック,ACTIVE,401,3,674,50830,11,2773,R04103,manual_multiple_oracle_shelves,AW0000|R04103,213277000:R04103:0:1330:966|213277900:AW0000:::966,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
23734,23812,611020,611020,　中国産カットほうれん草　ブロック冷凍１Ｋｇ,ACTIVE,390,0,,,10,2668,YB8000,single_oracle_shelf,YB8000,611020000:YB8000:1:1497:390,skipped,already_matches,,,0,,0,0,0
37147,37394,143005,143005,◎キリンラガー３５０ｍｌ,ACTIVE,388,1,,,10,428,AH30KR,single_oracle_shelf,AH30KR,143005000:AH30KR:0:1330:2826|143005100:AH30KR:::2826|143005200:AH30KR:::2826|143005900:AH30KR:::2826|143005901:AH30KR::1330:2826,skipped,already_matches,,,0,,0,0,0
35453,35633,142627,142627,　キリン　晴れ風３５０ｍｌ,ACTIVE,384,0,,,10,457,AK106K,single_oracle_shelf,AK106K,142627000:AK106K:0:1330:4656|142627100:AK106K:::4656|142627900:AK106K:::4656,skipped,already_matches,,,0,,0,0,0
55131,50464,184141,184141,　ハイリキ　レモン瓶　３００ｍｌ,ACTIVE,384,0,686,50865,11,669,D01104,manual_multiple_oracle_shelves,C06201|D01104,184141000:D01104:0:1021:52|184141900:C06201::1021:52|184141901:C06201:0:1021:52,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
51296,50314,122158,122158,　２５°二階堂　吉四六　瓶７２０ｍｌ　（麦）,ACTIVE,404,21,87,2043,11,2465,L20103,single_oracle_shelf,L20103,122158000:L20103:0:1006:1336,skipped,already_matches,,,0,,0,0,0
52337,33628,141028,141028,◎キリン　ラガー　中瓶５００ｍｌ,ACTIVE,425,45,354,12336,10,348,AB304K,single_oracle_shelf,AB304K,141028000:AB304K:0:1330:2454|141028900:AB304K:::2454|141028901:AB304K::1330:2454,skipped,already_matches,,,0,,0,0,0
27439,27573,211072,211072,　コカコーラ　カナダドライ　ジンジャーエール瓶２０７ｍｌ,ACTIVE,373,0,,,11,2756,L07102,manual_multiple_oracle_shelves,L07102|L20103,211072000:L07102:0:1017:480|211072900:L20103:::480,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
29508,29660,632456,632456,　神戸居留地　アップル１００％１８５ｇ,ACTIVE,373,0,,,11,2688,Z02201,single_oracle_shelf,Z02201,632456000:Z02201:1:1164:438|632456002:Z02201:::438|632456900:Z02201:::438,skipped,already_matches,,,0,,0,0,0
37242,37495,215488,215488,　ジューシー　ウーロン茶１Ｌパック,ACTIVE,371,0,,,11,2526,R04101,single_oracle_shelf,R04101,215488000:R04101:0:1330:371,skipped,already_matches,,,0,,0,0,0
35423,35602,112115,112115,　一本義　生貯蔵酒３００ｍｌ,ACTIVE,438,72,,,11,712,D06105,manual_multiple_oracle_shelves,D04104|D06105,112115000:D06105:0:1202:542|112115900:D04104:::542,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
29454,29606,211235,211235,　ＩＢ　強炭酸水５００ｍｌＰＥＴ,ACTIVE,365,0,,,11,2467,L20105,single_oracle_shelf,L20105,211235000:L20105:0:1290:2513|211235900:L20105:::2513,skipped,already_matches,,,0,,0,0,0
33479,33647,141081,141081,　キリン　ハートランド３３０ｍｌ,ACTIVE,363,0,,,10,338,AB104H,single_oracle_shelf,AB104H,141081000:AB104H:0:1330:452|141081100:AB104H:::452|141081900:AB104H:::452,skipped,already_matches,,,0,,0,0,0
31518,31680,211889,211889,　ウィルキンソン　タンサン（缶）　１９０ｍｌ,ACTIVE,360,0,,,11,596,B16101,single_oracle_shelf,B16101,211889000:B16101:0:1021:368|211889900::::368,skipped,already_matches,,,0,,0,0,0
