location_source,item_id,item_code,mysql_item_name,real_stock_id,source_id,lot_status,lot_current_quantity,lot_reserved_quantity,location_id,location_floor_id,mysql_shelf,mysql_shelf_norm,location_name
default,142008,142008,　ペローニナストロアズーロ３３０ｍｌ,,31503,,,,2453,11,L-19-201,L19201,L19201
lot,142008,142008,　ペローニナストロアズーロ３３０ｍｌ,35618,35439,ACTIVE,27,0,2453,11,L-19-201,L19201,L19201
default,142011,142011,×アサヒスーパードライ　ドライプレミアム５００ｍｌ,,59907,,,,2913,10,AE-0-000,AE0000,AE0000
default,142012,142012,　ＡＢインベブ　ヒューガルデン　ホワイトビール３３０ｍｌ,,2548,,,,578,11,B-11-302,B11302,B11302
lot,142012,142012,　ＡＢインベブ　ヒューガルデン　ホワイトビール３３０ｍｌ,35619,35440,ACTIVE,25,0,578,11,B-11-302,B11302,B11302
default,142015,142015,　ピルスナーウルケル３３０ｍｌ,,49538,,,,2731,11,L-19-202,L19202,L19202
lot,142015,142015,　ピルスナーウルケル３３０ｍｌ,35620,35441,ACTIVE,17,0,2731,11,L-19-202,L19202,L19202
default,142016,142016,○ギネス・瓶３３０ｍｌ,,23108,,,,749,11,E-01-206,E01206,E01206
lot,142016,142016,○ギネス・瓶３３０ｍｌ,35621,35442,ACTIVE,31,0,749,11,E-01-206,E01206,E01206
default,142025,142025,　ヤッホー　よなよなエール３５０ｍｌ,,58714,,,,2495,11,Q-00-000,Q00000,Q00000
default,142026,142026,　ヤッホー　インドの青鬼３５０ｍｌ,,58715,,,,2671,10,YX-0-000,YX0000,YX0000
default,142027,142027,　モルトガット・デュベル３３０ｍｌ,,41811,,,,2601,11,W-06-207,W06207,W06207
lot,142027,142027,　モルトガット・デュベル３３０ｍｌ,35622,35443,ACTIVE,12,0,2601,11,W-06-207,W06207,W06207
default,142029,142029,×粋生プレミアムＢＥＥＲ３５０ｍｌ,,59908,,,,2912,10,AD-0-000,AD0000,AD0000
default,142030,142030,　ＣＯＥＤＯ　伽羅　－Ｋｙａｒａ－　缶３５０ｍｌ,,58716,,,,2671,10,YX-0-000,YX0000,YX0000
default,142032,142032,×ギネスドラフト　サージャー用缶３５０ｍｌ,,59909,,,,2914,10,K-08-205,K08205,K08205
default,142035,142035,　ＣＯＥＤＯ　瑠璃　－Ｒｕｒｉ－　缶３５０ｍｌ,,58717,,,,2671,10,YX-0-000,YX0000,YX0000
default,142039,142039,　中国青島チンタオビール　瓶３３０ｍｌ,,24010,,,,622,11,C-03-201,C03201,C03201
lot,142039,142039,　中国青島チンタオビール　瓶３３０ｍｌ,35623,35444,ACTIVE,143,0,622,11,C-03-201,C03201,C03201
default,142044,142044,　シメイレッドラベル３３０ｍｌ,,59910,,,,2915,11,W-06-309,W06309,W06309
default,142045,142045,　シメイホワイトラベル３３０ｍｌ,,38157,,,,2594,11,W-06-113,W06113,W06113
lot,142045,142045,　シメイホワイトラベル３３０ｍｌ,35624,35445,ACTIVE,5,0,2594,11,W-06-113,W06113,W06113
default,142047,142047,×アサヒ　スーパードライブラック３５０ｍｌ,,59911,,,,2916,10,K-08-306,K08306,K08306
default,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,,21812,,,,743,11,E-01-104,E01104,E01104
lot,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,35625,35446,ACTIVE,177,0,743,11,E-01-104,E01104,E01104
lot,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,35625,52266,ACTIVE,0,0,743,11,E-01-104,E01104,E01104
lot,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,35625,52283,ACTIVE,0,0,743,11,E-01-104,E01104,E01104
lot,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,35625,52287,ACTIVE,0,0,743,11,E-01-104,E01104,E01104
lot,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,35625,52325,ACTIVE,83,0,743,11,E-01-104,E01104,E01104
lot,142056,142056,　ハイネケンロングネック瓶３３０ｍｌ,35625,54348,ACTIVE,96,0,743,11,E-01-104,E01104,E01104
default,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,,58718,,,,2865,10,A-99-999,A99999,A99999
lot,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,51786,52075,ACTIVE,0,0,327,11,Z-0-0,Z00,デフォルト
default,142102,142102,　アサヒ　アサヒ　生ビール３５０ｍｌ,,25464,,,,466,10,AM-1-02A,AM102A,AM102A
lot,142102,142102,　アサヒ　アサヒ　生ビール３５０ｍｌ,35626,35447,ACTIVE,815,0,466,10,AM-1-02A,AM102A,AM102A
lot,142102,142102,　アサヒ　アサヒ　生ビール３５０ｍｌ,35626,51301,ACTIVE,1728,0,466,10,AM-1-02A,AM102A,AM102A
default,142174,142174,　サッポロ　ラガービール３５０ｍｌ,,58719,,,,2865,10,A-99-999,A99999,A99999
default,142221,142221,　アサヒ　スーパードライ　瞬冷辛口３５０ｍｌ,,59912,,,,2917,10,M-07-103,M07103,M07103
default,142295,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,,58720,,,,2671,10,YX-0-000,YX0000,YX0000
default,142304,142304,　金沢百万石ビール　ペールエール３５０ｍｌ缶,,58721,,,,2671,10,YX-0-000,YX0000,YX0000
default,142305,142305,　金沢百万石ビール　ダークエール３５０ｍｌ缶,,58722,,,,2671,10,YX-0-000,YX0000,YX0000
default,142306,142306,　金沢百万石ビール　コシヒカリエール３５０ｍｌ缶,,58723,,,,2671,10,YX-0-000,YX0000,YX0000
default,142330,142330,　アサヒ　スーパードライ　ドライクリスタル３５０ｍｌ,,45890,,,,426,10,AH-3-0DK,AH30DK,AH30DK
lot,142330,142330,　アサヒ　スーパードライ　ドライクリスタル３５０ｍｌ,35627,35448,ACTIVE,2112,0,426,10,AH-3-0DK,AH30DK,AH30DK
default,142342,142342,　ヤッホー　銀河高原ビール　小麦のビール３５０ｍｌ,,58724,,,,2495,11,Q-00-000,Q00000,Q00000
lot,142349,142349,　サッポロ　サクラビール３５０ｍｌ,51558,57092,ACTIVE,-284,0,10,10,　-　-　,　　　,　
default,142362,142362,　ＣＯＥＤＯ　毬花　－Ｍａｒｉｈａｎａ－　缶３５０ｍｌ,,58725,,,,2671,10,YX-0-000,YX0000,YX0000
default,142365,142365,　Ｊ－ＣＲＡＦＴ　ＨＯＰＰＩＮＧ　ガツんとＩＰＡ３５０ｍｌ,,58726,,,,2671,10,YX-0-000,YX0000,YX0000
default,142366,142366,　Ｊ－ＣＲＡＦＴ　ＨＯＰＰＩＮＧ　ジューシーＩＰＡ３５０ｍｌ,,58727,,,,2671,10,YX-0-000,YX0000,YX0000
default,142368,142368,　キリン　一番搾り　糖質ゼロ３５０ｍｌ,,18372,,,,458,10,AK-1-07K,AK107K,AK107K
lot,142368,142368,　キリン　一番搾り　糖質ゼロ３５０ｍｌ,35628,35449,ACTIVE,1037,0,458,10,AK-1-07K,AK107K,AK107K
lot,142368,142368,　キリン　一番搾り　糖質ゼロ３５０ｍｌ,35628,51033,ACTIVE,1728,48,458,10,AK-1-07K,AK107K,AK107K
default,142369,142369,　キリン　一番搾り　糖質ゼロ５００ｍｌ,,58728,,,,2495,11,Q-00-000,Q00000,Q00000
default,142379,142379,　軽井沢ブルワリー　ＴＨＥ軽井沢ビール　赤ビール（アルト）缶３５０ｍｌ,,58729,,,,2495,11,Q-00-000,Q00000,Q00000
default,142388,142388,　網走ビール　桜ドラフト３５０ｍｌ缶,,29786,,,,327,11,Z-0-0,Z00,デフォルト
default,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,,17137,,,,431,10,AH-3-0PS,AH30PS,AH30PS
lot,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,35629,35450,DEPLETED,0,0,431,10,AH-3-0PS,AH30PS,AH30PS
lot,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,35629,51272,ACTIVE,1728,0,431,10,AH-3-0PS,AH30PS,AH30PS
lot,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,35629,51277,ACTIVE,696,0,431,10,AH-3-0PS,AH30PS,AH30PS
lot,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,35629,51278,ACTIVE,-720,0,431,10,AH-3-0PS,AH30PS,AH30PS
default,142406,142406,×アサヒ　スーパードライ　生ジョッキ缶３４０ｍｌ,,58730,,,,2865,10,A-99-999,A99999,A99999
default,142426,142426,　オラホビール　ヌーベルセゾン３５０ｍｌ,,58731,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142453,142453,　サントリー　東京クラフト　フルーティーエール３５０ｍｌ,35630,56090,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
default,142479,142479,　ＴＷＯ　ＲＡＢＢＩＴＳ　ダウンアンダー　デュアルホップＩＰＡ３６０ｍｌ,,58732,,,,471,10,AW-0-000,AW0000,AW0000
lot,142514,142514,　福井県産六条大麦ビール　ＲＯＫＵＭＵＧＩ（ロクムギ）ペールエール３５０ｍｌ,51943,57190,ACTIVE,-24,0,10,10,　-　-　,　　　,　
default,142515,142515,　福井県産六条大麦ビール　ロクムギ　ペールエール３５０ｍｌ,,13130,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142515,142515,　福井県産六条大麦ビール　ロクムギ　ペールエール３５０ｍｌ,35631,35451,ACTIVE,10463,48,2671,10,YX-0-000,YX0000,YX0000
default,142534,142534,　サントリー　マスターズドリーム３５０ｍｌ,,58733,,,,2495,11,Q-00-000,Q00000,Q00000
default,142543,142543,　サントリー　生ビール３５０ｍｌ,,37226,,,,433,10,AH-3-0SN,AH30SN,AH30SN
lot,142543,142543,　サントリー　生ビール３５０ｍｌ,35632,35452,DEPLETED,0,0,433,10,AH-3-0SN,AH30SN,AH30SN
lot,142543,142543,　サントリー　生ビール３５０ｍｌ,35632,51271,DEPLETED,0,0,433,10,AH-3-0SN,AH30SN,AH30SN
lot,142543,142543,　サントリー　生ビール３５０ｍｌ,35632,57080,ACTIVE,-1200,0,10,10,　-　-　,　　　,　
default,142547,142547,　アサヒ　オリオン　ザ・プレミアム３５０ｍｌ,,58734,,,,2495,11,Q-00-000,Q00000,Q00000
default,142570,142570,　宇奈月ビール　宇奈月　トロッコ　缶３５０ｍｌ,,58735,,,,2495,11,Q-00-000,Q00000,Q00000
default,142574,142574,　金沢百万石ビール　北陸街道　曇りのち晴れエール３５０ｍｌ,,58736,,,,2671,10,YX-0-000,YX0000,YX0000
default,142606,142606,　　ブリュードッグパンクＩＰＡ　缶３５０ｍｌ,,19369,,,,327,11,Z-0-0,Z00,デフォルト
default,142616,142616,　わくわく手づくりファーム　新北陸３県ビール　３缶セット１．０５Ｌ（ＳＮ様専用）,,58737,,,,2671,10,YX-0-000,YX0000,YX0000
default,142627,142627,　キリン　晴れ風３５０ｍｌ,,34140,,,,457,10,AK-1-06K,AK106K,AK106K
lot,142627,142627,　キリン　晴れ風３５０ｍｌ,35633,35453,ACTIVE,288,0,457,10,AK-1-06K,AK106K,AK106K
default,142641,142641,　エチゴビール　シトラストラタエルドラド　ＩＰＬ３５０ｍｌ,,58738,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142642,142642,　サントリー　パーフェクトサントリービール　エールビール３５０ｍｌ,51563,51275,ACTIVE,0,0,327,11,Z-0-0,Z00,デフォルト
lot,142643,142643,　サントリー　パーフェクトサントリービール　エールビール５００ｍｌ,51564,51276,ACTIVE,0,0,327,11,Z-0-0,Z00,デフォルト
default,142644,142644,　わくわく手づくりファーム　北陸キャラビール　富山３５０ｍｌ（ＪＲＳＮ用）,,58739,,,,2671,10,YX-0-000,YX0000,YX0000
default,142645,142645,　わくわく手づくりファーム　北陸キャラビール　石川３５０ｍｌ（ＪＲＳＮ用）,,58740,,,,2671,10,YX-0-000,YX0000,YX0000
default,142646,142646,　わくわく手づくりファーム　北陸キャラビール　福井３５０ｍｌ（ＪＲＳＮ用）,,58741,,,,2671,10,YX-0-000,YX0000,YX0000
default,142653,142653,　わくわく手づくりファーム　グランアグリ小麦のビール３５０ｍｌ,,40924,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142653,142653,　わくわく手づくりファーム　グランアグリ小麦のビール３５０ｍｌ,35634,35454,ACTIVE,144,0,2671,10,YX-0-000,YX0000,YX0000
default,142668,142668,×わくわく手づくりファーム川北　輪島朝市ビール３５０ｍｌ,,58742,,,,2671,10,YX-0-000,YX0000,YX0000
default,142677,142677,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホッピー・アワー３６５ｍｌ缶,,49539,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142677,142677,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホッピー・アワー３６５ｍｌ缶,35635,35455,DEPLETED,0,0,2671,10,YX-0-000,YX0000,YX0000
lot,142677,142677,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホッピー・アワー３６５ｍｌ缶,35635,57163,ACTIVE,-36,0,10,10,　-　-　,　　　,　
default,142678,142678,　ＯＵＲ　ＢＲＥＷＩＮＧ　フォー・ディメンションズ３６５ｍｌ缶,,49540,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142678,142678,　ＯＵＲ　ＢＲＥＷＩＮＧ　フォー・ディメンションズ３６５ｍｌ缶,35636,35456,ACTIVE,54,0,2671,10,YX-0-000,YX0000,YX0000
lot,142691,142691,　ＯＵＲ　ＢＲＥＷＩＮＧ　ディノ・キング３６５ｍｌ缶,51792,57191,ACTIVE,-24,0,10,10,　-　-　,　　　,　
default,142700,142700,　ＯＵＲ　ＢＲＥＷＩＮＧ　マジック・フレーバー３６５ｍｌ缶,,33914,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142700,142700,　ＯＵＲ　ＢＲＥＷＩＮＧ　マジック・フレーバー３６５ｍｌ缶,35637,35457,ACTIVE,54,0,2671,10,YX-0-000,YX0000,YX0000
default,142713,142713,　ＭＩＺＵＳＨＩＭＡ　ＢＬＵＥ３３０ｍｌ,,49541,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142713,142713,　ＭＩＺＵＳＨＩＭＡ　ＢＬＵＥ３３０ｍｌ,35638,35458,ACTIVE,2,0,2671,10,YX-0-000,YX0000,YX0000
default,142724,142724,　ＯＵＲ　ＢＲＥＷＩＮＧ　湯あがりラガー３５０ｍｌ,,48720,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142724,142724,　ＯＵＲ　ＢＲＥＷＩＮＧ　湯あがりラガー３５０ｍｌ,35639,35459,ACTIVE,24,0,2671,10,YX-0-000,YX0000,YX0000
default,142743,142743,　ＯＵＲ　ＢＲＥＷＩＮＧ　ととのいエール３５０ｍｌ,,49542,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142743,142743,　ＯＵＲ　ＢＲＥＷＩＮＧ　ととのいエール３５０ｍｌ,35640,35460,ACTIVE,-24,0,2671,10,YX-0-000,YX0000,YX0000
lot,142753,142753,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　シルクエール白３５０ｍｌ（新）,37384,57310,ACTIVE,-6,0,10,10,　-　-　,　　　,　
default,142754,142754,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　シルクエール白５００ｍｌ（新）,,58743,,,,2495,11,Q-00-000,Q00000,Q00000
default,142755,142755,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　ＪＡＰＡＮエール　香３５０ｍｌ（新）,,58744,,,,2495,11,Q-00-000,Q00000,Q00000
default,142773,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,,58745,,,,2495,11,Q-00-000,Q00000,Q00000
lot,142773,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,52308,56106,ACTIVE,6,0,2495,11,Q-00-000,Q00000,Q00000
default,142792,142792,　ＯＵＲ　ＢＲＥＷＩＮＧ　うちうらレモンエール　缶３６５ｍｌ,,49543,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142792,142792,　ＯＵＲ　ＢＲＥＷＩＮＧ　うちうらレモンエール　缶３６５ｍｌ,37385,37140,ACTIVE,918,0,2671,10,YX-0-000,YX0000,YX0000
default,142843,142843,　ＯＵＲ　ＢＲＥＷＩＮＧ　ルプリンレックス３６５ｍｌ缶,,58746,,,,2671,10,YX-0-000,YX0000,YX0000
default,142847,142847,　金沢百万石ビール　フラノ１４０１Ｕ号　缶３５０ｍｌ,,58747,,,,2671,10,YX-0-000,YX0000,YX0000
default,142848,142848,　金沢百万石ビール　フラノ１５０８Ｂ号　缶３５０ｍｌ,,58748,,,,2671,10,YX-0-000,YX0000,YX0000
default,142859,142859,　キリン　グッドエール３５０ｍｌ,,47242,,,,443,10,AI-3-02K,AI302K,AI302K
lot,142859,142859,　キリン　グッドエール３５０ｍｌ,37386,37141,DEPLETED,0,0,443,10,AI-3-02K,AI302K,AI302K
lot,142859,142859,　キリン　グッドエール３５０ｍｌ,37386,51032,ACTIVE,1344,0,443,10,AI-3-02K,AI302K,AI302K
default,142871,142871,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホップテラノドン３６５ｍｌ缶,,47940,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142871,142871,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホップテラノドン３６５ｍｌ缶,37387,37142,DEPLETED,0,0,2671,10,YX-0-000,YX0000,YX0000
lot,142871,142871,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホップテラノドン３６５ｍｌ缶,37387,55972,ACTIVE,0,-18,2671,10,YX-0-000,YX0000,YX0000
default,142872,142872,　ＯＵＲ　ＢＲＥＷＩＮＧ　イーストリケラトプス３６５ｍｌ缶,,58749,,,,2671,10,YX-0-000,YX0000,YX0000
default,142873,142873,　ＯＵＲ　ＢＲＥＷＩＮＧ　モルティー・レックス３６５ｍｌ缶,,6727,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142873,142873,　ＯＵＲ　ＢＲＥＷＩＮＧ　モルティー・レックス３６５ｍｌ缶,37388,37143,ACTIVE,95,0,2671,10,YX-0-000,YX0000,YX0000
default,142908,142908,　アサヒ　新・スーパードライ　生ジョッキ缶３４０ｍｌ,,32714,,,,429,10,AH-3-0NJ,AH30NJ,AH30NJ
lot,142908,142908,　アサヒ　新・スーパードライ　生ジョッキ缶３４０ｍｌ,37389,37144,ACTIVE,2856,0,429,10,AH-3-0NJ,AH30NJ,AH30NJ
lot,142909,142909,　アサヒ　新・スーパードライ　生ジョッキ缶４８５ｍｌ,52822,57147,ACTIVE,-48,0,10,10,　-　-　,　　　,　
default,142922,142922,　わくわく手づくりファーム　加賀棒茶ビール３５０ｍｌ缶,,49544,,,,2671,10,YX-0-000,YX0000,YX0000
lot,142922,142922,　わくわく手づくりファーム　加賀棒茶ビール３５０ｍｌ缶,37390,37145,ACTIVE,240,0,2671,10,YX-0-000,YX0000,YX0000
lot,142924,142924,　ブルーミン　マブでキュンジューシー缶　３６０ｍｌ,37391,57192,ACTIVE,-24,0,10,10,　-　-　,　　　,　
lot,142924,142924,　ブルーミン　マブでキュンジューシー缶　３６０ｍｌ,37391,57767,ACTIVE,24,0,10,10,　-　-　,　　　,　
lot,142924,142924,　ブルーミン　マブでキュンジューシー缶　３６０ｍｌ,37391,57769,ACTIVE,24,0,10,10,　-　-　,　　　,　
lot,142925,142925,　ブルーミン　もんすたあズＰ　缶　３６０ｍｌ,37392,57193,ACTIVE,-24,0,10,10,　-　-　,　　　,　
lot,142925,142925,　ブルーミン　もんすたあズＰ　缶　３６０ｍｌ,37392,57768,ACTIVE,24,0,10,10,　-　-　,　　　,　
lot,142925,142925,　ブルーミン　もんすたあズＰ　缶　３６０ｍｌ,37392,57770,ACTIVE,24,0,10,10,　-　-　,　　　,　
default,142932,142932,　アサヒ　スーパードライ　冷涼辛口３５０ｍｌ,,58750,,,,2865,10,A-99-999,A99999,A99999
lot,142932,142932,　アサヒ　スーパードライ　冷涼辛口３５０ｍｌ,51569,51307,ACTIVE,3456,0,2865,10,A-99-999,A99999,A99999
default,142933,142933,　アサヒ　スーパードライ　冷涼辛口５００ｍｌ,,58751,,,,2865,10,A-99-999,A99999,A99999
lot,142933,142933,　アサヒ　スーパードライ　冷涼辛口５００ｍｌ,51570,51308,ACTIVE,1344,0,2865,10,A-99-999,A99999,A99999
default,143004,143004,◎キリン麒麟淡麗＜生＞３５０ｍｌ,,1117,,,,438,10,AI-1-02K,AI102K,AI102K
lot,143004,143004,◎キリン麒麟淡麗＜生＞３５０ｍｌ,37393,37146,ACTIVE,9623,24,438,10,AI-1-02K,AI102K,AI102K
