status,source,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,ref_count,total_current,total_available,oracle_products
match,default,113538,　常きげん山廃純米１．８Ｌ（箱なし）,H06211,H06211,H06211,1,0,0,113538000:H06211:0:1021
match,default,113540,　酔鯨　特別純米酒３００ｍｌ,YX0000,YX0000,YX0000,1,0,0,113540000:YX0000:0:1002
match,default,113543,　手取川本醸造生酒３００ｍｌ,AW0000,AW0000,AW0000,1,0,0,113543000:AW0000:0:1021
match,default,113548,　神泉純米酒１．８Ｌ,E08101,E08101,E08101,1,0,0,113548000:E08101:0:1021
match,default,113550,　満寿泉純米吟醸１．８Ｌ,H06202,H06202,H06202,1,0,0,113550000:H06202:0:1021
match,default,113597,　天狗舞　純米大吟醸５０　１．８Ｌ,I09108,I09108,I09108,1,0,0,113597000:I09108:0:1021
match,default,113623,　真澄奥伝寒造り純米酒１．８Ｌ,Q00000,Q00000,Q00000,1,0,0,113623000:Q00000:0:1385
match,default,113705,　加賀鳶山廃純米　超辛口１．８Ｌ,Q00000,Q00000,Q00000,1,0,0,113705000:Q00000:0:1021
match,default,113707,　高野酒造　越匠　蔵　純米酒１．８Ｌ,F08105,F08105,F08105,1,0,0,113707000:F08105:0:1290
match,default,113711,　加賀鳶極寒純米　辛口７２０ｍｌ,G05310,G05310,G05310,1,0,0,113711000:G05310:0:1021
match,default,113712,　加賀鳶極寒純米　辛口３００ｍｌ,D03203,D03203,D03203,1,0,0,113712000:D03203:0:1021
match,default,113714,　高野酒造　越匠　蔵　純米吟醸酒１．８Ｌ,F06101,F06101,F06101,1,0,0,113714000:F06101:0:1290
match,default,113724,　天狗舞　本醸造生酒３００ｍｌ,AW0000,AW0000,AW0000,1,0,0,113724000:AW0000:0:1021
match,default,113727,　常きげん純米生貯蔵酒３００ｍｌ,AW0000,AW0000,AW0000,1,0,0,113727000:AW0000:0:1021
match,default,113731,　加賀の月半月３００ｍｌ,D07203,D07203,D07203,1,0,0,113731000:D07203:0:1330
match,default,113763,　大関　越後の甘口純米酒７２０ｍｌ,E10302,E10302,E10302,1,0,0,113763000:E10302:0:1021
match,default,113769,　手取川大辛口　純米酒　名流１．８Ｌ,W06102,W06102,W06102,1,0,0,113769000:W06102:0:1021
match,default,113785,　福正宗　氷温生貯蔵酒　辛口ドライ１８０ｍｌ,L08204,L08204,L08204,1,0,0,113785000:L08204:0:1021
match,default,113821,　萬歳楽純米大吟醸　白山７２０ｍｌ,Q00000,Q00000,Q00000,1,0,0,113821000:Q00000:0:1021
match,default,113827,　北鹿　華匠　生もと仕込１．８Ｌ,P17102,P17102,P17102,1,0,0,113827000:P17102:0:1290
match,default,113831,　川鶴　讃岐くらうでぃ１．８Ｌ,E09103,E09103,E09103,1,0,0,113831000:E09103:0:1330
match,default,113876,　司牡丹　純米　船中八策３００ｍｌ,YX0000,YX0000,YX0000,1,0,0,113876000:YX0000:0:1385
match,default,113878,　純米酒　米一途１．８Ｌ,F01209,F01209,F01209,1,0,0,113878000:F01209:0:1021
match,default,113884,　立山　本醸造１．８Ｌ,L10104,L10104,L10104,1,0,0,113884000:L10104:0:1021
match,default,113887,　立山　本醸造３００ｍｌ,L10205,L10205,L10205,1,0,0,113887000:L10205:0:1021
match,default,113892,　立山　特別本醸造１．８Ｌ,W06406,W06406,W06406,1,0,0,113892000:W06406:0:1021
match,default,113894,　立山　特別本醸造３００ｍｌ,Q00000,Q00000,Q00000,1,0,0,113894000:Q00000:0:1021
match,default,113895,　立山　吟醸１．８Ｌ,W07105,W07105,W07105,1,0,0,113895000:W07105:0:1021
match,default,113910,　花の舞　純米吟醸　日本刀カップ１２０ｍｌ（串カツ田中様）,W07305,W07305,W07305,1,0,0,113910000:W07305:0:1391
match,default,113920,　手取川本流　純米大吟醸７２０ｍｌ,E08104,E08104,E08104,1,0,0,113920000:E08104:0:1021
match,default,113964,　北鹿秋田華匠　にごり酒１．８Ｌ,P17101,P17101,P17101,1,0,0,113964000:P17101:0:1290
match,default,113969,　雪椿　純米吟醸　無添蔵２００ｍｌ（くら寿司様）,R01101,R01101,R01101,1,0,0,113969000:R01101:0:1444
match,default,113988,　手取川大吟醸生酒　あらばしり１．８Ｌ,AW0000,AW0000,AW0000,1,0,0,113988000:AW0000:0:1021
match,default,113990,　福正宗氷温生貯蔵酒　辛口ドライ３００ｍｌ,Q00000,Q00000,Q00000,1,0,0,113990000:Q00000:0:1021
match,default,113992,　手取川大吟醸生酒　あらばしり７２０ｍｌ,AW0000,AW0000,AW0000,1,0,0,113992000:AW0000:0:1021
match,default,114018,◎白鶴まる　パック２Ｌ,Z01105,Z01105,Z01105,1,0,0,114018000:Z01105:0:1021|114018001:Z01105::1021|114018100:Z01105::|114018101:Z01105::1021|114018900:Z01105::|114018901:Z01105::1021|114018902:Z01105::1021
match,default,114021,○大関上撰　ワンカップ１８０ｍｌ,E02301,E02301,E02301,1,0,0,114021000:E02301:0:1021|114021100:E02301::|114021900:E02301::
match,default,114047,　菊正宗ピン淡麗仕立２Ｌパック,H06302,H06302,H06302,1,0,0,114047000:H06302:0:1202|114047900:H06302::
match,default,114053,○白鶴まる　パック９００ｍｌ,YC0000,YC0000,YC0000,1,0,0,114053000:YC0000:0:1021
match,default,114054,○白鶴まる　パック１８０ｍｌ,YC0000,YC0000,YC0000,1,0,0,114054000:YC0000:0:1021
match,default,114078,○白鶴まる　パック３Ｌ,Z01107,Z01107,Z01107,1,0,0,114078000:Z01107:0:1021|114078001:Z01107::1021|114078100:::|114078900:Z01107::|114078901:Z01107::1021
match,default,114121,　黄桜辛口一献パック２Ｌ,M01306,M01306,M01306,1,0,0,114121000::0:1202|114121001:M01306::|114121900:M01306::
match,default,114149,　大関のものも２Ｌ,H05209,H05209,H05209,1,0,0,114149000:H05209:0:1021|114149900:H05209::
match,default,114157,　松竹梅天（てん）カップ２００ｍｌ,YC0000,YC0000,YC0000,1,0,0,114157000:YC0000:0:1202|114157900:YC0000::
match,default,114168,○白鶴まる　カップ２００ｍｌ,E01303,E01303,E01303,1,0,0,114168000:E01303:0:1021|114168100:E01303::1021|114168150:E01303::1021|114168900:E01303::1021
match,default,114170,　月桂冠　定番酒　月（つき）２Ｌ,Z01104,Z01104,Z01104,1,0,0,114170000::0:1330|114170001:Z01104::|114170100:Z01104::|114170101:Z01104::|114170900:Z01104::
match,default,114270,　大関　上撰　辛丹波　参上パック５．４Ｌ,H06102,H06102,H06102,1,0,0,114270000:H06102:0:1021
match,default,115003,　一本義　辛口クラシック　パック９００ｍｌ（旧金印）,YX0000,YX0000,YX0000,1,0,0,115003000:YX0000:0:1202|115003900:YX0000::
match,default,115007,　一本義　辛口純米酒　カップ１８０ｍｌ,E01203,E01203,E01203,1,0,0,115007000:E01203:0:1202
match,default,115014,　一本義　辛口クラシック　カップ１８０ｍｌ（旧金印）,G06202,G06202,G06202,1,0,0,115014000:G06202:0:1202
match,default,116001,　福正宗金色のしずく　純米酒パック１．８Ｌ,F01101,F01101,F01101,1,0,0,116001000:F01101:0:1021|116001900:F01101::
match,default,116005,　清酒正宗鬼ころしパック３Ｌ,Z01201,Z01201,Z01201,1,0,0,116005000:Z01201:0:1330|116005900:::
match,default,116010,　清洲城　信長鬼ころし　パック２Ｌ,Q00000,Q00000,Q00000,1,0,0,116010000:Q00000:0:1021|116010900:::
match,default,116013,　無冠盃辛口パック３Ｌ,F03102,F03102,F03102,1,0,0,116013000::0:1290|116013900:F03102::
match,default,116036,　清酒正宗純米酒パック２Ｌ,R12201,R12201,R12201,1,0,0,116036000:R12201:0:1330|116036900:R12201::
match,default,116057,　賜杯桜蔵そだち３Ｌパック,E09213,E09213,E09213,1,0,0,116057000:E09213:0:1021|116057900:::
match,default,116070,　小山本家　くらのすけ２Ｌパック,YC0000,YC0000,YC0000,1,0,0,116070000:YC0000:0:1021
match,default,116072,　清洲城　信長鬼ころし　パック２７０ｍｌ,YC0000,YC0000,YC0000,1,0,0,116072000:YC0000:0:1021
match,default,116074,　小山本家　ひかわの鬼ころし　パック１．８Ｌ,YX0000,YX0000,YX0000,1,0,0,116074000:YX0000:0:1021
match,default,116081,　清洲城　信長鬼ころし　パック１８０ｍｌ,YC0000,YC0000,YC0000,1,0,0,116081000:YC0000:0:1021|116081900:YC0000::
match,default,116083,　清洲城　信長鬼ころし　パック９００ｍｌ,YC0000,YC0000,YC0000,1,0,0,116083000:YC0000:0:1021
match,default,116110,　清酒正宗鬼ころしパック２Ｌ,Z01203,Z01203,Z01203,1,0,0,116110000:Z01203:0:1330|116110900:::
match,default,117003,　宝合成清酒　平安絵巻パック１．８Ｌ,C01105,C01105,C01105,1,0,0,117003000:C01105:0:1202|117003900:::
match,default,117005,○合同風月歌１．８Ｌ,E11109,E11109,E11109,1,0,0,117005000:E11109:0:1202|117005900:E11109::
match,default,117006,　合同元禄美人１．８Ｌパック,D08204,D08204,D08204,1,0,0,117006000:D08204:0:1202
match,default,117017,　宝春鷹１．８Ｌ,D07102,D07102,D07102,1,0,0,117017000:D07102:0:1202
match,default,118224,　花の舞　純米酒７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,118224000:YX0000:0:1429
match,default,118487,　立山　純米吟醸７２０ｍｌ,E09214,E09214,E09214,1,0,0,118487000:E09214:0:1021
match,default,118504,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　ルリ７２０ｍｌ,AW0000,AW0000,AW0000,1,0,0,118504000:AW0000:0:2015
match,default,118515,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　ルリ３００ｍｌ,AW0000,AW0000,AW0000,1,0,0,118515000:AW0000:0:2015
match,default,118531,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　クリア７２０ｍｌ,AW0000,AW0000,AW0000,1,0,0,118531000:AW0000:0:2015
match,default,118542,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　クリア３００ｍｌ,AW0000,AW0000,AW0000,1,0,0,118542000:AW0000:0:2015
match,default,118544,　神蔵　ＫＡＧＵＲＡ　純大無濾過生原酒　「東風ＫＯＣＨＩ」７２０ｍｌ,AW0000,AW0000,AW0000,1,0,0,118544000:AW0000:0:2015
match,default,118560,　満寿泉純米１．８Ｌ,W06404,W06404,W06404,1,0,0,118560000:W06404:0:1021
match,default,118627,　越後鶴亀　純米吟醸　限定品７２０ｍｌ,G07102,G07102,G07102,1,0,0,118627000:G07102:0:1290
match,default,118654,　遥香　純米吟醸１．８Ｌ,H05108,H05108,H05108,1,0,0,118654000:H05108:0:1731
match,default,118764,　手取川酒魂　純米吟醸３００ｍｌ,G07301,G07301,G07301,1,0,0,118764000:G07301:0:1021
match,default,118787,　成政上撰１．８Ｌ（秋吉様専用）,P12101,P12101,P12101,1,0,0,118787000:P12101:0:1772
match,default,118788,　成政吟醸酒　生３００ｍｌ（秋吉様専用）,L20101,L20101,L20101,1,0,0,118788000:L20101:0:1772
match,default,118828,　常きげん旨口本仕込み１．８Ｌ,W06108,W06108,W06108,1,0,0,118828000:W06108:0:1021
match,default,118839,　神泉吟醸　本生３００ｍｌ,AW0000,AW0000,AW0000,1,0,0,118839000:AW0000:0:1021
match,default,118866,　苗加屋　純米吟醸　山田錦　無濾過生原酒７２０ｍｌ,AW0000,AW0000,AW0000,1,0,0,118866000:AW0000:0:1021
match,default,118969,　若鶴辛口　玄　銀ラベル　生貯蔵酒３００ｍｌ,YX0000,YX0000,YX0000,1,0,0,118969000:YX0000:0:1021
match,default,118973,　桃川　にごり酒７２０ｍｌ,F01316,F01316,F01316,1,0,0,118973000:F01316:0:1021
match,default,119006,　伝心　純米吟醸「雪」３００ｍｌ　※直送・卸不可,YX0000,YX0000,YX0000,1,0,0,119006000:YX0000:0:1202
match,default,119020,　越前岬超辛口純米「シュタルク・カイザー」７２０ｍｌ　※卸不可,H05316,H05316,H05316,1,0,0,119020000:H05316:0:1460
match,default,119027,　越の磯　一期一会　純米大吟醸３８　３００ｍｌ,E04304,E04304,E04304,1,0,0,119027000:E04304:0:1825
match,default,119040,　常山　純米大吟醸　芳醇辛口　極１．８Ｌ,AY0000,AY0000,AY0000,1,0,0,119040000:AY0000:0:0001
match,default,119053,　真名鶴純米大吟醸　酒蔵魂　さかほまれ７２０ｍｌ,G05306,G05306,G05306,1,0,0,119053000:G05306:0:1679
match,default,119066,　梵　特撰純米大吟醸１．８Ｌ,I08105,I08105,I08105,1,0,0,119066000:I08105:0:1514
match,default,119067,　梵　特撰純米大吟醸３００ｍｌ,B02101,B02101,B02101,1,0,0,119067000:B02101:0:1514
match,default,119078,　真名鶴　奥越前氷点囲い　純米酒３００ｍｌ,D04202,D04202,D04202,1,0,0,119078000:D04202:0:1679
match,default,119119,　越前岬　槽搾り純米「九頭竜」７２０ｍｌ　※卸不可,G06307,G06307,G06307,1,0,0,119119000:G06307:0:1460
match,default,119144,　福千歳　蟹純米７２０ｍｌ,G05404,G05404,G05404,1,0,0,119144000:G05404:0:1512
match,default,119146,　永平寺白龍　スパークリング日本酒　ドラゴンキス　１７５ｍｌ缶,G08205,G08205,G08205,1,0,0,119146000:G08205:0:1263
match,default,119148,　明乃鶴　福井藩　本醸造７２０ｍｌ,G06305,G06305,G06305,1,0,0,119148000:G06305:0:1834
match,default,119169,　真名鶴　奥越前氷点囲い　純米酒カップ１８０ｍｌ,G06407,G06407,G06407,1,0,0,119169000:G06407:0:1679
match,default,119179,　越の磯　春夏秋雪越前　純米吟醸カップ１８０ｍｌ,G06406,G06406,G06406,1,0,0,119179000:G06406:0:1825
match,default,119192,　雪きらら　純米酒３００ｍｌ,G06306,G06306,G06306,1,0,0,119192000:G06306:0:1202
match,default,119279,　永平寺白龍　純米吟醸　麗味７２０ｍｌ,E05309,E05309,E05309,1,0,0,119279000:E05309:0:1263
match,default,119283,　白龍　特別純米　恐竜辞典　フクイラプトル７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119283000:YX0000:0:1263
match,default,119284,　白龍　特別純米　恐竜辞典　コシサウルス７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119284000:YX0000:0:1263
match,default,119285,　白龍　特別純米　恐竜辞典　フクイサウルス７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119285000:YX0000:0:1263
match,default,119286,　白龍　特別純米　恐竜辞典　フクイティタン７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119286000:YX0000:0:1263
match,default,119287,　白龍　特別純米　恐竜辞典　フクイプテリクス７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119287000:YX0000:0:1263
match,default,119288,　白龍　特別純米　恐竜辞典　フクイベナートル７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119288000:YX0000:0:1263
match,default,119316,　一本義　事無笑酒　大吟醸７２０ｍｌ　※直送・卸不可,AW0000,AW0000,AW0000,1,0,0,119316000:AW0000:0:1202|119316100:AW0000::
match,default,119323,　一本義　第一義諦７２０ｍｌ　※直送・卸不可,YX0000,YX0000,YX0000,1,0,0,119323000:YX0000:0:1202
match,default,119334,　梵　純米５５　磨き五割五分　１．８Ｌ,F08101,F08101,F08101,1,0,0,119334000:F08101:0:1514
match,default,119335,　梵　純米５５　磨き五割五分　７２０ｍｌ,F06104,F06104,F06104,1,0,0,119335000:F06104:0:1514
match,default,119381,　一乃谷　山廃仕込み特別純米　カップ１８０ｍｌ,G05401,G05401,G05401,1,0,0,119381000:G05401:0:1572
match,default,119382,　一乃谷　純米酒　純３００ｍｌ,G06409,G06409,G06409,1,0,0,119382000:G06409:0:1572
match,default,119388,　真名鶴懐石本醸造　上吟　カップ１８０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119388000:YX0000:0:1679
match,default,119389,　真名鶴純米大吟醸　酒蔵魂　さかほまれ３００ｍｌ,B01105,B01105,B01105,1,0,0,119389000:B01105:0:1679
match,default,119396,　片山酒造　かたかた　純米吟醸１８０ｍｌ,W07406,W07406,W07406,1,0,0,119396000:W07406:0:1741
match,default,119405,　福千歳　鯖純米１．８Ｌ,W07104,W07104,W07104,1,0,0,119405000:W07104:0:1512
match,default,119419,　関西　佳撰７２０ｍｌ,G05409,G05409,G05409,1,0,0,119419000:G05409:0:1741
match,default,119422,　一乃谷　本醸造３００ｍｌ,B04103,B04103,B04103,1,0,0,119422000:B04103:0:1572
match,default,119425,　真名鶴　越前沖浪裏３３０ｍｌ,G06414,G06414,G06414,1,0,0,119425000:G06414:0:1679
match,default,119455,　福千歳　蟹純米３００ｍｌ,D01201,D01201,D01201,1,0,0,119455000:D01201:0:1512
match,default,119456,　福千歳　鯖純米３００ｍｌ,D06205,D06205,D06205,1,0,0,119456000:D06205:0:1512
match,default,119467,　月暈　純米吟醸　生貯蔵酒３００ｍｌ,G07401,G07401,G07401,1,0,0,119467000:G07401:0:1741
match,default,119469,　白龍然　純米吟醸１．８Ｌ　※卸不可,E07110,E07110,E07110,1,0,0,119469000:E07110:0:1263
match,default,119470,　白龍然　純米吟醸７２０ｍｌ　※卸不可,H06410,H06410,H06410,1,0,0,119470000:H06410:0:1263
match,default,119472,　白龍然　純米１．８Ｌ　※卸不可,E05102,E05102,E05102,1,0,0,119472000:E05102:0:1263
match,default,119474,　白龍然　純米３００ｍｌ　※卸不可,G06309,G06309,G06309,1,0,0,119474000:G06309:0:1263
match,default,119488,　白龍禅１．８Ｌ（火入）,C08102,C08102,C08102,1,0,0,119488000:C08102:0:1263
match,default,119489,　白龍禅７２０ｍｌ（火入）,G06304,G06304,G06304,1,0,0,119489000:G06304:0:1263
match,default,119511,　永平寺白龍　米てきてき７２０ｍｌ,G05410,G05410,G05410,1,0,0,119511000:G05410:0:1263
match,default,119513,　永平寺白龍　水てきてき７２０ｍｌ,G07105,G07105,G07105,1,0,0,119513000:G07105:0:1263
match,default,119515,　永平寺白龍　土てきてき７２０ｍｌ,G07403,G07403,G07403,1,0,0,119515000:G07403:0:1263
match,default,119533,　梵　極秘造大吟醸７２０ｍｌ,W01301,W01301,W01301,1,0,0,119533000:W01301:0:1514
match,default,119537,　永平寺白龍　てきてき飲み比べセット　ＴＴ－３０３,G06107,G06107,G06107,1,0,0,119537000:G06107:0:1263
match,default,119544,　真名鶴　純米酒　もっきりセット１８０ｍｌ,F01203,F01203,F01203,1,0,0,119544000:F01203:0:1679
match,default,119545,　花垣　純米吟醸３００ｍｌ,I14102,I14102,I14102,1,0,0,119545000:I14102:0:1370
match,default,119591,　常山　純米辛口「超」　バー堀川ラベル３００ｍｌ,YX0000,YX0000,YX0000,1,0,0,119591000:YX0000:0:1511
match,default,119592,　常山　純米辛口「超」　粟樹楼ラベル３００ｍｌ,YX0000,YX0000,YX0000,1,0,0,119592000:YX0000:0:1511
match,default,119615,　梵　純米５５　磨き五割五分　３００ｍｌ,G06410,G06410,G06410,1,0,0,119615000:G06410:0:1514
match,default,119616,　梵　純米５５　磨き五割五分　１８０ｍｌ,W02202,W02202,W02202,1,0,0,119616000:W02202:0:1514
match,default,119619,　越の鷹　農業好きが集まる社から生まれた純米酒７２０ｍｌ,YX0000,YX0000,YX0000,1,0,0,119619000:YX0000:0:1181
match,default,119620,　越の鷹　農業好きが集まる社から生まれた純米酒　生酒７２０ｍｌ,AW0000,AW0000,AW0000,1,0,0,119620000:AW0000:0:1181
